date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
25/01/2010,"6 Ormonde Court, Ormonde Road, Kilkenny",Kilkenny,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJP6uBlZ4wXUgRgFIILIHnFM8,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Ormonde+Court,+Ormonde+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.648413399999995,-7.2518620999999985,"Ormonde Court, Ormonde Rd, Gardens, Kilkenny, Ireland",,ROOFTOP,South-East (IE),7001.0,Kilkenny No. 1 Urban,0.008822685903991203,0.8409538892559513
27/01/2010,"2 Belline Vale, Piltown",Kilkenny,132000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJ8XHe9iHRQkgRXuE_LChAKlg,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Belline+Vale,+Piltown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.3521279,-7.335938000000001,"2 Belline Vale, Banagher, Piltown, Co. Kilkenny, E32 AY19, Ireland",E32 AY19,ROOFTOP,South-East (IE),7019.0,Pilltown,0.3175640838725406,22.846610491060623
27/01/2010,"6 Pinewood Avenue, Archer Street, Kilkenny",Kilkenny,260000.0,No,Second-Hand Dwelling house /Apartment,,ChIJB-ONx6IwXUgReLAlgMDkcGI,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Pinewood+Avenue,+Archer+Street,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.643053099999996,-7.242875,"6 Pinewood Ave, Archerstreet Lot, Kilkenny, R95 FTX8, Ireland",R95 FTX8,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.2478160655564953,1.25786616867277
28/01/2010,"19  Richview, Castlecomer Road, Kilkenny",Kilkenny,265000.0,No,Second-Hand Dwelling house /Apartment,,Eh4xOSBSaWNodmlldywgS2lsa2VubnksIElyZWxhbmQiGhIYChQKEgm78w0_azpdSBFGIVJ_ocEbyxAT,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Richview,+Castlecomer+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.670023,-7.253217999999999,"19 Richview, Kilkenny, Ireland",,RANGE_INTERPOLATED,South-East (IE),7050.0,Kilkenny Rural,0.06609973157925023,1.8381027057380424
28/01/2010,"90 Maudlin Court, Thomastown",Kilkenny,10000.0,No,Second-Hand Dwelling house /Apartment,,ChIJPSkqY_80XUgRK9L3uHMo2yQ,"https://maps.googleapis.com/maps/api/geocode/json?address=90+Maudlin+Court,+Thomastown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.5305157,-7.1360860000000015,"90 Maudlin Ct, Cloghabrody, Thomastown, Co. Kilkenny, R95 VW13, Ireland",R95 VW13,ROOFTOP,South-East (IE),7084.0,Thomastown,0.591818040716259,1.1859993623897134
01/02/2010,"39 Marble Court, Paulstown",Kilkenny,159000.0,No,Second-Hand Dwelling house /Apartment,,ChIJF-f7UBdGXUgR7hw5bMthodg,"https://maps.googleapis.com/maps/api/geocode/json?address=39+Marble+Court,+Paulstown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.67744129999999,-7.0240351,"39 Marble Ct, Paulstown, Co. Kilkenny, R95 YK12, Ireland",R95 YK12,ROOFTOP,South-East (IE),7054.0,Paulstown,0.2551620490296089,15.014712777063153
01/02/2010,"Apartment 69, Block E, Macdonagh Junction",Kilkenny,140969.16,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJIwrhVQo6XUgR1Zm2hjdsl0o,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+69,+Block+E,+Macdonagh+Junction,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.65524010000001,-7.244461999999999,"Hebron Rd, Highhays, Kilkenny, Ireland",,GEOMETRIC_CENTER,South-East (IE),7002.0,Kilkenny No. 2 Urban,0.08544419458191302,0.0911323650464752
01/02/2010,"No 9 The Steeples, Gowran",Kilkenny,183000.0,No,Second-Hand Dwelling house /Apartment,,ChIJTRUNy0hIXUgRbCjqLhJ3BbI,"https://maps.googleapis.com/maps/api/geocode/json?address=No+9+The+Steeples,+Gowran,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.6298392,-7.067063,"9 The Steeples, Gowran, Co. Kilkenny, R95 E956, Ireland",R95 E956,ROOFTOP,South-East (IE),7048.0,Gowran,0.2688749558790968,12.21016537695802
08/02/2010,"St.Mary'S, Clontubrid, Freshford",Kilkenny,214500.0,No,Second-Hand Dwelling house /Apartment,,ChIJFdcU-nwjXUgRcolu4HGQZCk,"https://maps.googleapis.com/maps/api/geocode/json?address=St.Mary'S,+Clontubrid,+Freshford,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.7327182,-7.3978011,"Saint Lactin's Church, Church St, Freshford Lots, Freshford, Co. Kilkenny, Ireland",,ROOFTOP,South-East (IE),7047.0,Freshford,0.02826322166838143,13.533527754601607
10/02/2010,"Castlemorris, Hugginstown",Kilkenny,335000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJLR_Mh5_SQkgRb4wzOqZle50,"https://maps.googleapis.com/maps/api/geocode/json?address=Castlemorris,+Hugginstown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.4572691,-7.2819093,"Castlemorris, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7061.0,Aghaviller,5.5219077561572245,11.593605630160415
12/02/2010,"14 Riverview, Kilkenny, Kilkenny",Kilkenny,235000.0,No,Second-Hand Dwelling house /Apartment,,ChIJyRBK5LwwXUgRbekdjHdugHw,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Riverview,+Kilkenny,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.64069199999999,-7.2399239999999985,"14 Riverview, Gallowshill, Kilkenny, R95 WTW2, Ireland",R95 WTW2,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.13908133269665132,1.538003892109074
12/02/2010,"56 Pococke Lower, Johnswell Road",Kilkenny,175000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1XK0Oxs6XUgR7_Yp7Bn-IXM,"https://maps.googleapis.com/maps/api/geocode/json?address=56+Pococke+Lower,+Johnswell+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.665290899999995,-7.231924200000001,"56 Pococke Lower, Newpark Upper, Kilkenny, R95 X9V2, Ireland",R95 X9V2,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.2521662810486877,1.4282502938603752
12/02/2010,"Apartment 40, Block D, Macdonagh Juntion",Kilkenny,105559.47,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJIwrhVQo6XUgR1Zm2hjdsl0o,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+40,+Block+D,+Macdonagh+Juntion,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.65524010000001,-7.244461999999999,"Hebron Rd, Highhays, Kilkenny, Ireland",,GEOMETRIC_CENTER,South-East (IE),7002.0,Kilkenny No. 2 Urban,0.08544419458191302,0.0911323650464752
15/02/2010,"22 Willow Close, Kilkenny",Kilkenny,126666.66,No,Second-Hand Dwelling house /Apartment,,ChIJKdwQCaMwXUgRzCt7lUOyL8o,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Willow+Close,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.64488249999999,-7.2405012000000015,"22 Willow Cl, Ardnore, Kilkenny, R95 DRC3, Ireland",R95 DRC3,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.1836258976060668,1.0719058893451971
17/02/2010,"78  The Padddocks, Kells Road, Kilkenny",Kilkenny,175000.0,No,Second-Hand Dwelling house /Apartment,,ChIJQSeGgZAwXUgR1zsYqcl9VYc,"https://maps.googleapis.com/maps/api/geocode/json?address=78+The+Padddocks,+Kells+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.64144939999999,-7.2543171000000015,"78 Kells Rd, The Paddocks, Cashel, Kilkenny, R95 R2RX, Ireland",R95 R2RX,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.5768298852816542,1.59115714328211
24/02/2010,"11 Beech Lawns, Johnswell Road, Kilkenny",Kilkenny,169000.0,No,Second-Hand Dwelling house /Apartment,,ChIJiQMO7w86XUgRPxNmx4gbv-4,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Beech+Lawns,+Johnswell+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.66334000000001,-7.237199299999999,"11 Beechlawns, Newpark Upper, Kilkenny, R95 A5F2, Ireland",R95 A5F2,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.06471769733231783,1.066911496305219
24/02/2010,"14 Dangan Terrace, Thomastown",Kilkenny,122500.0,No,Second-Hand Dwelling house /Apartment,,ChIJc0YMvgE1XUgRF6XVSTEFJms,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Dangan+Terrace,+Thomastown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.5271848,-7.1287175000000005,"14 Dangan Terrace, Thomastown, Co. Kilkenny, R95 E4P1, Ireland",R95 E4P1,ROOFTOP,South-East (IE),7084.0,Thomastown,0.6551510673488375,1.4351195878623608
24/02/2010,"45 Ashgrove, Parcnagowen, Outrath Road",Kilkenny,260000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjZx0gZYwXUgRcxv5GmjgIu4,"https://maps.googleapis.com/maps/api/geocode/json?address=45+Ashgrove,+Parcnagowen,+Outrath+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.63683029999999,-7.246964899999999,"45 Ashgrove, Parcnagowan, Kilkenny, R95 V29K, Ireland",R95 V29K,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.4728560418989604,1.9591666248791484
25/02/2010,"1 Barrow Meadows, Goresbridge",Kilkenny,257000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJc_vZS9RIXUgRGgEtraVwpKo,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Barrow+Meadows,+Goresbridge,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.627990000000004,-6.9948000000000015,"Barrowmount, Barrow Meadows, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7073.0,Goresbridge,0.22303606307279286,15.62848454826627
26/02/2010,"3 Farmlea Manor, Ferrybank",Kilkenny,200000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJT6HI2ZLGQkgRLeVfbIGD_1k,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Farmlea+Manor,+Ferrybank,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.26332539999999,-7.0913859000000015,"3 Farmlea Manor, Ferrybank, Waterford, Co. Kilkenny, X91 E7KV, Ireland",X91 E7KV,ROOFTOP,South-East (IE),7106.0,Kilculliheen,0.4449149856863423,29.157631093145906
01/03/2010,"Castlemarken, Ballyouskil",Kilkenny,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJMaqj4jYWXUgRsq9qn2WE4rE,"https://maps.googleapis.com/maps/api/geocode/json?address=Castlemarken,+Ballyouskil,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.83885,-7.314260000000001,"Ballyoskill, Ballyouskill, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7024.0,Attanagh,1.1188437363427486,21.045649431314466
01/03/2010,"Scart, Dungarvan, Gowran",Kilkenny,300000.0,No,Second-Hand Dwelling house /Apartment,,ChIJheWtVvZJXUgRyVXtJAuxmq4,"https://maps.googleapis.com/maps/api/geocode/json?address=Scart,+Dungarvan,+Gowran,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.579922700000004,-7.075649799999999,"Scart, Carn, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7065.0,Bramblestown,5.3790366108687415,8.018010843420518
02/03/2010,"33 The Belfry, Thomastown",Kilkenny,155000.0,No,Second-Hand Dwelling house /Apartment,,ChIJaTlUlfk0XUgRgNYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=33+The+Belfry,+Thomastown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.5270825,-7.1388210999999995,"Thomastown, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7084.0,Thomastown,0.18783919993760406,0.8051037955451833
03/03/2010,"28 Chattsworth Street, Castlecomer",Kilkenny,222000.0,No,Second-Hand Dwelling house /Apartment,,EicyOCBDaGF0c3dvcnRoIFN0LCBDby4gS2lsa2VubnksIElyZWxhbmQiGhIYChQKEgkxNmLeNT5dSBEvSBoZRD-VkhAc,"https://maps.googleapis.com/maps/api/geocode/json?address=28+Chattsworth+Street,+Castlecomer,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.8071358,-7.210396599999997,"28 Chatsworth St, Castlecomer, Co. Kilkenny, Ireland",,RANGE_INTERPOLATED,South-East (IE),7026.0,Castlecomer,0.3647472390330416,17.11843674395564
03/03/2010,"7 Brookfield, Ballyhale",Kilkenny,145000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJt5lMyMDMQkgR0NUxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Brookfield,+Ballyhale,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.466657,-7.2002407999999996,"Ballyhale, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7062.0,Ballyhale,0.08100477397727697,7.166028021052622
03/03/2010,"Jerpoint West, Thomastown",Kilkenny,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ71MAxo40XUgRYlnHGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Jerpoint+West,+Thomastown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.521283,-7.1659684000000015,"Jerpoint West, Ballylinch, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7084.0,Thomastown,1.903937141579732,1.1544974882250465
09/03/2010,"Turkstown, Piltown",Kilkenny,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJI6nu1onQQkgRErJSu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Turkstown,+Piltown,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.32596059999999,-7.305115199999999,"Turkstown, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7017.0,Fiddown,0.8471009308840269,24.34389339547068
10/03/2010,"14 Rosewood, Johnswell Road",Kilkenny,136250.0,No,Second-Hand Dwelling house /Apartment,,ChIJc3uqWwU6XUgRQgDAt0cUKMU,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Rosewood,+Johnswell+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.6633554,-7.2354852,"14 Rosewood, Newpark Upper, Kilkenny, R95 D3K4, Ireland",R95 D3K4,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.1241846513706379,1.119649015961125
12/03/2010,"Glenview, Castlecomer Road, Kilkenny",Kilkenny,250000.0,No,Second-Hand Dwelling house /Apartment,,EiFDYXN0bGVjb21lciBSZCwgS2lsa2VubnksIElyZWxhbmQiLiosChQKEgkzeazWbDpdSBEtjtyr6af7SxIUChIJq8UjNKEwXUgRwHMxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Glenview,+Castlecomer+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.66828390000001,-7.2527570999999975,"Castlecomer Rd, Kilkenny, Ireland",,GEOMETRIC_CENTER,South-East (IE),7050.0,Kilkenny Rural,0.12359023247268346,1.6458039108856708
15/03/2010,"7 Kenealy Avenue, Kilkenny",Kilkenny,190000.0,No,Second-Hand Dwelling house /Apartment,,ChIJB7NIGaIwXUgRJuVkBjZbNaY,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Kenealy+Avenue,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.6471835,-7.2443681,"7 Kenealy Ave, Dukesmeadows, Kilkenny, R95 DCW4, Ireland",R95 DCW4,ROOFTOP,South-East (IE),7002.0,Kilkenny No. 2 Urban,0.13883212849333748,0.7985957466545267
16/03/2010,"1  Oakridge, Aylesbury Road, Ferrybank",Kilkenny,193832.59,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJ6asGcG46XUgR9YfYYYe85GE,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Oakridge,+Aylesbury+Road,+Ferrybank,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.665131,-7.2579699999999985,"Aylesbury, Kilkenny, Ireland",,GEOMETRIC_CENTER,South-East (IE),7050.0,Kilkenny Rural,0.3025789727528353,1.5123772788363794
16/03/2010,"4 The Mews, Granges Road, Kilkenny",Kilkenny,264317.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJcYzeSXc6XUgR6Kwk0GgSJFk,"https://maps.googleapis.com/maps/api/geocode/json?address=4+The+Mews,+Granges+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.659869799999996,-7.2624499999999985,"Granges Rd, Kilkenny, Ireland",,GEOMETRIC_CENTER,South-East (IE),7001.0,Kilkenny No. 1 Urban,0.5257862805868884,1.3770849285019653
18/03/2010,"57 Westfield, Kilkenny",Kilkenny,187000.0,No,Second-Hand Dwelling house /Apartment,,ChIJW6Gy_5UwXUgRpuiQqFO9oT4,"https://maps.googleapis.com/maps/api/geocode/json?address=57+Westfield,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.6367598,-7.2432273999999985,"57 Westfield, Loughboy, Kilkenny, R95 T0FR, Ireland",R95 T0FR,ROOFTOP,South-East (IE),7050.0,Kilkenny Rural,0.3707694821680106,1.9574013788204712
19/03/2010,"3 An Cuanin  Ard Glas, Ferrybank",Kilkenny,117000.0,No,Second-Hand Dwelling house /Apartment,,ChIJw_EEMZLGQkgRhHR2xCQP9HQ,"https://maps.googleapis.com/maps/api/geocode/json?address=3+An+Cuanin+Ard+Glas,+Ferrybank,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.2633025,-7.095627799999999,"Árd Glas, Co. Kilkenny, Ireland",,GEOMETRIC_CENTER,South-East (IE),7106.0,Kilculliheen,0.5603124158144986,29.12282694366457
19/03/2010,"No2 Glendine Woods, Ballyfoyle Road, Kilkenny",Kilkenny,421145.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJg5C7zj86XUgRKRcQo9al_3Y,"https://maps.googleapis.com/maps/api/geocode/json?address=No2+Glendine+Woods,+Ballyfoyle+Road,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.67504229999999,-7.2510531,"Glendine Woods, Glendine, Kilkenny, Ireland",,GEOMETRIC_CENTER,South-East (IE),7050.0,Kilkenny Rural,0.3139417993741941,2.335255315069908
23/03/2010,"Garrygaug, Mullinavat, Kilkenny",Kilkenny,272000.0,No,Second-Hand Dwelling house /Apartment,,ChIJU0s3_j_OQkgRguJSu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Garrygaug,+Mullinavat,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.3807328,-7.230901599999997,"Garrygaug, Ballinacooley, Co. Kilkenny, Ireland",,APPROXIMATE,South-East (IE),7021.0,Tubbrid,3.5967744157497656,16.77481092983016
24/03/2010,"34 Dominic Street, Kilkenny",Kilkenny,162000.0,No,Second-Hand Dwelling house /Apartment,,ChIJo7ppUZ0wXUgRWfFnw8qABDk,"https://maps.googleapis.com/maps/api/geocode/json?address=34+Dominic+Street,+Kilkenny,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.651519900000004,-7.260382099999997,"34 Dominic St, Jamesgreen, Kilkenny, R95 RWD6, Ireland",R95 RWD6,ROOFTOP,South-East (IE),7001.0,Kilkenny No. 1 Urban,0.33863919138634,1.1386687114065115
