date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
25/04/2010,"10 Allenbrook, Drumshanbo",Leitrim,155233.02,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJNUBGXhiJXkgR-GQP4r0Vw14,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Allenbrook,+Drumshanbo,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.0429681,-8.037940299999999,"10 Allenbrooke, Drumcoora, Drumshanbo, Co. Leitrim, N41 WD86, Ireland",N41 WD86,ROOFTOP,Border,28018,Drumshanbo,0.4573852325914496,21.92748635658269
29/04/2010,"Killarkin, Leitrim Village",Leitrim,180000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJ30SxylePXkgRgTHtxGnzRM0,"https://maps.googleapis.com/maps/api/geocode/json?address=Killarkin,+Leitrim+Village,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.99019000000001,-8.065010000000001,"Leitrim, Leitrim Village, Ireland",,APPROXIMATE,Border,28024,Leitrim,0.03713927113397802,17.514071681003745
30/04/2010,"13 Hillcrest, Stonebridge, Dromahair",Leitrim,186435.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJQVBc09PtXkgRu58jThlMSuk,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Hillcrest,+Stonebridge,+Dromahair,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2281759,-8.297647900000001,"Stonebridge, Dromahair, Co. Leitrim, Ireland",,APPROXIMATE,Border,28039,Drumahaire,0.432514822446012,47.99576611534668
30/04/2010,"Drumarigna, Ballinamore",Leitrim,67000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ5eUIG7hlXkgR0lNRu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumarigna,+Ballinamore,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.0765154,-7.7704727,"Drumarigna, Co. Leitrim, Ireland",,APPROXIMATE,Border,28006,Garadice,2.4158601721089865,25.9897503923926
04/05/2010,"Lake View House, Lonaugh, Belhavel Drumkeeran",Leitrim,125000.0,No,Second-Hand Dwelling house /Apartment,,ChIJUc008G1kXkgR9IzLL-pUJ9Y,"https://maps.googleapis.com/maps/api/geocode/json?address=Lake+View+House,+Lonaugh,+Belhavel+Drumkeeran,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.0660044,-7.823757799999999,"Kiltygerry, Ballinamore, Co. Leitrim, Ireland",,GEOMETRIC_CENTER,Border,28001,Ballinamore,2.032980125858232,23.787449472285708
05/05/2010,"23 Cois Locha, Carrigallen",Leitrim,106916.29,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJVQ0rXFBwXkgRYm3BeBoStIk,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Cois+Locha,+Carrigallen,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.9808478,-7.650730899999999,"23 Cois Locha, Clooncorick, Carrigallen, Co. Leitrim, H12 YH22, Ireland",H12 YH22,ROOFTOP,Border,28061,Carrigallen West,0.587757564208653,22.049403906725935
05/05/2010,"43 Carbry Coast, Tullaghan",Leitrim,260000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ_62oMM_iXkgRfOhIj-Dqpyc,"https://maps.googleapis.com/maps/api/geocode/json?address=43+Carbry+Coast,+Tullaghan,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.470005500000006,-8.331740700000001,"43 Carbery Coast, Tullaghan, Co. Leitrim, F91 K4P0, Ireland",F91 K4P0,ROOFTOP,Border,28033,Tullaghan,0.23992558123286625,73.1187028652253
08/05/2010,"1 Glenn Dara, Tully, Ballinamore",Leitrim,48458.14,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJd-QGTV5kXkgRYOYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Glenn+Dara,+Tully,+Ballinamore,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.0522181,-7.803204300000001,"Cannaboe, Ballinamore, Co. Leitrim, Ireland",,APPROXIMATE,Border,28001,Ballinamore,0.01841522043459891,22.711615227579326
11/05/2010,"The Gables, Tonnagh, Carrick On Shannon",Leitrim,349965.0,No,Second-Hand Dwelling house /Apartment,,ChIJXU10sN-FXkgRcQ0ou6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Gables,+Tonnagh,+Carrick+On+Shannon,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.9638863,-8.0496341,"Tonnagh, Co. Leitrim, Ireland",,APPROXIMATE,Border,28021,Gowel,2.8180832182922173,14.54449775724982
17/05/2010,"Corrawallen, Carrigallen",Leitrim,60000.0,No,Second-Hand Dwelling house /Apartment,,ChIJRQEB61ZwXkgRkOgxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Corrawallen,+Carrigallen,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.9769348,-7.644325899999999,"Clooncorick, Carrigallen, Co. Leitrim, Ireland",,APPROXIMATE,Border,28060,Carrigallen East,0.017219032598558812,22.122540751767893
19/05/2010,"20 Hillcrest, Stonebridge, Drumahair",Leitrim,130000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJQVBc09PtXkgRu58jThlMSuk,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Hillcrest,+Stonebridge,+Drumahair,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2281759,-8.297647900000001,"Stonebridge, Dromahair, Co. Leitrim, Ireland",,APPROXIMATE,Border,28039,Drumahaire,0.432514822446012,47.99576611534668
20/05/2010,"'Holly Cottage', Magheramore, Glenade",Leitrim,53500.0,No,Second-Hand Dwelling house /Apartment,,ChIJr8xmStvkXkgR8nJPu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address='Holly+Cottage',+Magheramore,+Glenade,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.37158119999999,-8.308458,"Magheramore, Co. Leitrim, Ireland",,APPROXIMATE,Border,28027/28028,Aghalateeve/Aghanlish,3.2362815830650566,62.45460709173185
25/05/2010,"23A Oakfield Manor, Kinlough",Leitrim,105727.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ96P-VNn8XkgR8eWQ2DcyVZk,"https://maps.googleapis.com/maps/api/geocode/json?address=23A+Oakfield+Manor,+Kinlough,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.45163620000001,-8.290941900000002,"23A Oakfield Manor, Gubacreeny, Kinlough, Co. Leitrim, F91 R2C3, Ireland",F91 R2C3,ROOFTOP,Border,28030,Gubacreeny,0.5868930106771696,70.2607093168984
25/05/2010,"Aghadunvane, Kinlough",Leitrim,193832.59,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJLTlYZJf8XkgRoJVIVIvf7lk,"https://maps.googleapis.com/maps/api/geocode/json?address=Aghadunvane,+Kinlough,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.42690229999999,-8.270478299999999,"Aghadunvane, Co. Leitrim, Ireland",,APPROXIMATE,Border,28031,Kinlough,2.394975635768426,67.22101253724044
26/05/2010,"16 Cluain Oir, Liscarra, Carrick On Shannon",Leitrim,100000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,EiQxNiBDbHVhaW4gw5NpciwgQ28uIExlaXRyaW0sIElyZWxhbmQiGhIYChQKEglxGS0vsIVeSBGnsokqp4DppBAQ,"https://maps.googleapis.com/maps/api/geocode/json?address=16+Cluain+Oir,+Liscarra,+Carrick+On+Shannon,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.9522691,-8.0867214,"16 Cluain Óir, Lisnabrack, Carrick-On-Shannon, Co. Leitrim, Ireland",,RANGE_INTERPOLATED,Border,28015,Carrick-on-Shannon,0.2589190289639365,15.213230930228985
31/05/2010,"Meiltron, Carrigallen",Leitrim,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJRQEB61ZwXkgRkOgxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Meiltron,+Carrigallen,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.9769348,-7.644325899999999,"Clooncorick, Carrigallen, Co. Leitrim, Ireland",,APPROXIMATE,Border,28060,Carrigallen East,0.017219032598558812,22.122540751767893
31/05/2010,"No.12, Windmill Park, Drumkeerin",Leitrim,80000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJRRcJFzvzXkgRLH1vVpj6dX8,"https://maps.googleapis.com/maps/api/geocode/json?address=No.12,+Windmill+Park,+Drumkeerin,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.17303570000001,-8.1511399,"12 Windmill Park, Derrinweer, Drumkeeran, Co. Leitrim, N41 V9W0, Ireland",N41 V9W0,ROOFTOP,Border,28040,Drumkeeran,0.5792738106937118,38.12323055507082
04/06/2010,"24 Hillcrest, Stonebridge, Dromahaire",Leitrim,110132.16,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJQVBc09PtXkgRu58jThlMSuk,"https://maps.googleapis.com/maps/api/geocode/json?address=24+Hillcrest,+Stonebridge,+Dromahaire,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2281759,-8.297647900000001,"Stonebridge, Dromahair, Co. Leitrim, Ireland",,APPROXIMATE,Border,28039,Drumahaire,0.432514822446012,47.99576611534668
09/06/2010,"22 Hillcrest, Stonebridge",Leitrim,119000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJQVBc09PtXkgRu58jThlMSuk,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Hillcrest,+Stonebridge,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2281759,-8.297647900000001,"Stonebridge, Dromahair, Co. Leitrim, Ireland",,APPROXIMATE,Border,28039,Drumahaire,0.432514822446012,47.99576611534668
09/06/2010,"25 Castlefield, Stonebridge, Dromahair",Leitrim,119000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJt4jHMtLtXkgRqPg4-8yRI0k,"https://maps.googleapis.com/maps/api/geocode/json?address=25+Castlefield,+Stonebridge,+Dromahair,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.22801800000001,-8.2981455,"25 Castlefield, Stonebridge, Dromahair, Co. Leitrim, F91 C7F8, Ireland",F91 C7F8,ROOFTOP,Border,28039,Drumahaire,0.42143126135095343,47.997640821850084
11/06/2010,"Greaghnafarna, Dromahair",Leitrim,155000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJF20NzcLsXkgRYFOOVcEM-kA,"https://maps.googleapis.com/maps/api/geocode/json?address=Greaghnafarna,+Dromahair,+Leitrim,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.16644470000001,-8.2993841,"Greaghnafarna, Co. Leitrim, Ireland",,APPROXIMATE,Border,28047,Killanummery,6.135451425633745,42.35293860812925
