date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
26/01/2010,"Largan, Coolaney",Sligo,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJU-VKpAfBXkgRAq5Ou6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Largan,+Coolaney,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.188010999999996,-8.536359500000001,"Largan, River View, Co. Sligo, Ireland",,APPROXIMATE,Border,31038,Ballysadare East,2.7432340182744355,2.700566513296744
26/01/2010,"Lisruntagh, Cloonamahon",Sligo,195000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ6xw9thLAXkgRAtVOu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Lisruntagh,+Cloonamahon,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.14967339999999,-8.490793499999999,"Lisruntagh, River View, Co. Sligo, Ireland",,APPROXIMATE,Border,31055,Lisconny,0.9479465189751536,4.095921339583275
02/02/2010,"14 Earls Court, Ballymote",Sligo,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJueo-fPG2REgR4bJVr12riqA,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Earls+Court,+Ballymote,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",52.26761,-8.73075,"Ballyadam, Earls Court, Co. Cork, Ireland",,APPROXIMATE,South-West (IE),18227,Churchtown,187.02280536640274,202.9844976040308
02/02/2010,"14 Earls Court, Stonepark, Ballymote",Sligo,177500.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJSbdQyhy_XkgRxJ1UymUc4cw,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Earls+Court,+Stonepark,+Ballymote,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.0931019,-8.5174451,"14 Earls Ct, Stoneparks, Ballymote, Co. Sligo, F56 NW20, Ireland",F56 NW20,ROOFTOP,Border,31036,Ballymote,0.5538640570031375,0.5759089015470339
08/02/2010,"33 Ard Cairn, Cairns Hill, Sligo",Sligo,180000.0,No,Second-Hand Dwelling house /Apartment,,ChIJg5_v3cbpXkgRhr8ZRlnJSL8,"https://maps.googleapis.com/maps/api/geocode/json?address=33+Ard+Cairn,+Cairns+Hill,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2533336,-8.4668435,"33 Ardcairn, Cairns Hill, Sligo, F91 Y7H9, Ireland",F91 Y7H9,ROOFTOP,Border,31001,Sligo East,0.2128790003928781,2.295032381220837
08/02/2010,"The Waterfront, Upper Rosses Point, Rosses Point, Sligo",Sligo,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJA3EIw9TcXkgRhJ950dldnUE,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Waterfront,+Upper+Rosses+Point,+Rosses+Point,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.305206999999996,-8.5589181,"Upper, Rosses Point, Co. Sligo, F91 DXT4, Ireland",F91 DXT4,GEOMETRIC_CENTER,Border,31048,Drumcliff West,0.4466314174231196,6.172722627383269
09/02/2010,"2 Old Market Street, Sligo",Sligo,120000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJY63A3TToXkgRw_uh2DFXPBQ,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Old+Market+Street,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2690267,-8.4717605,"2 Old Market St, Abbeyquarter North, Sligo, F91 Y921, Ireland",F91 Y921,ROOFTOP,Border,31001,Sligo East,0.041658867434481,0.7391403623734709
09/02/2010,"48 Avondale, Sligo",Sligo,85000.0,No,Second-Hand Dwelling house /Apartment,,ChIJexJUeUfoXkgRntEuSa2etiA,"https://maps.googleapis.com/maps/api/geocode/json?address=48+Avondale,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.282282499999994,-8.4711455,"48 Avondale, Ballytivnan, Sligo, F91 E9EK, Ireland",F91 E9EK,ROOFTOP,Border,31002,Sligo North,0.12341513562356562,1.3368054228281687
10/02/2010,"4 Dominic Street, Sligo",Sligo,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjwhInzToXkgRE3TNGJE0jtM,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Dominic+Street,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.26941280000001,-8.4747066,"4 Dominick St, Abbeyquarter North, Sligo, Ireland",,ROOFTOP,Border,31003,Sligo West,0.09307716764726126,0.5510538537617797
10/02/2010,"No. 70 The Ash, Woodstream, Coolaney",Sligo,180000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,EihXb29kc3RyZWFtLCBDb29sYW5leSwgQ28uIFNsaWdvLCBJcmVsYW5kIi4qLAoUChIJLfqIySbHXkgRzusk-z5olh8SFAoSCcndooJLxl5IEaAI3zepxwAY,"https://maps.googleapis.com/maps/api/geocode/json?address=No.+70+The+Ash,+Woodstream,+Coolaney,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.16722370000001,-8.607503399999999,"Woodstream, Coolaney, Co. Sligo, Ireland",,GEOMETRIC_CENTER,Border,31073,Coolaney,0.6134562727818812,7.6316426091148415
12/02/2010,"51 The Meadows, Enniscrone",Sligo,213000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJBWGPPNgzWUgRmFLmbxvnN8c,"https://maps.googleapis.com/maps/api/geocode/json?address=51+The+Meadows,+Enniscrone,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2117196,-9.081066400000001,"51 The Meadows, Frankford, Enniscrone, Co. Sligo, F26 VW83, Ireland",F26 VW83,ROOFTOP,Border,31026,Kilglass,0.7209233525129496,38.239580453246106
19/02/2010,"39 The Meadows, Enniscrone",Sligo,162995.59,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJpY3EL9gzWUgRrIsWATqBW_M,"https://maps.googleapis.com/maps/api/geocode/json?address=39+The+Meadows,+Enniscrone,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.211962199999995,-9.0804726,"39 The Meadows, Frankford, Enniscrone, Co. Sligo, F26 X825, Ireland",F26 X825,ROOFTOP,Border,31026,Kilglass,0.7516011945105648,38.2029353451096
19/02/2010,"St. Gerard'S, Strandhill Road, Sligo",Sligo,245000.0,No,Second-Hand Dwelling house /Apartment,,ChIJR0gB9YHCXkgRxHl9bNxi8UM,"https://maps.googleapis.com/maps/api/geocode/json?address=St.+Gerard'S,+Strandhill+Road,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.271728599999996,-8.500566300000001,"Strandhill Rd, Rathedmond, Sligo, Ireland",,GEOMETRIC_CENTER,Border,31003,Sligo West,0.3053800392351621,1.1785069675684972
22/02/2010,"Lislahelly, Drumcliffe",Sligo,450000.0,No,Second-Hand Dwelling house /Apartment,,ChIJFabZ7jXmXkgR74N2yE2GzFA,"https://maps.googleapis.com/maps/api/geocode/json?address=Lislahelly,+Drumcliffe,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.332367700000006,-8.449001299999999,"Lislahelly, Drum, Co. Sligo, Ireland",,APPROXIMATE,Border,31042,Carney,1.949382354473287,7.031808437543112
24/02/2010,"77 The Hawthorns, Carraroe, Sligo",Sligo,207048.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJgRfkcMHpXkgRc1sG7viQ9Mw,"https://maps.googleapis.com/maps/api/geocode/json?address=77+The+Hawthorns,+Carraroe,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.24947599999999,-8.4676349,"77 The Hawthorns, Tullynagracken North, Carraroe, Co. Sligo, F91 VK0D, Ireland",F91 VK0D,ROOFTOP,Border,31052,Kilmacowen,0.4722223136241613,2.670670140207681
26/02/2010,"41 Ard-Na-Veigh, Maugheraboy, Sligo",Sligo,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJAWIdTSvoXkgR6KEZiSH6iMU,"https://maps.googleapis.com/maps/api/geocode/json?address=41+Ard-Na-Veigh,+Maugheraboy,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.26695600000001,-8.490569500000001,"41 Árd Na Veigh, Magheraboy, Sligo, F91 A71F, Ireland",F91 A71F,ROOFTOP,Border,31003,Sligo West,0.1894766908543197,0.7859078605688342
01/03/2010,"Rhue, Tubbercurry",Sligo,190000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJeUSyFbu2XkgRjQ-rQ7vLfkA,"https://maps.googleapis.com/maps/api/geocode/json?address=Rhue,+Tubbercurry,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.04195,-8.76857,"Rue, Rhue, Co. Sligo, Ireland",,APPROXIMATE,Border,31082,Tobercurry,0.73054036217643,16.96804355979741
02/03/2010,"Knockadoo, Coolaney",Sligo,134327.0,No,Second-Hand Dwelling house /Apartment,,ChIJJQBeBrnHXkgRKPZwTiwBlk0,"https://maps.googleapis.com/maps/api/geocode/json?address=Knockadoo,+Coolaney,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.152069499999996,-8.665467999999999,"Knockadoo, Rockfield, Co. Sligo, Ireland",,APPROXIMATE,Border,31067/31069,Branchfield/Carrownaskeagh,2.7476213127550397,11.741493078885545
02/03/2010,"Tievboy, Ballymote",Sligo,257000.0,No,Second-Hand Dwelling house /Apartment,,ChIJJVlFpOK-XkgRMHcxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Tievboy,+Ballymote,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.08982880000001,-8.5171827,"Ballymote, Co. Sligo, Ireland",,APPROXIMATE,Border,31036,Ballymote,0.20583941233824712,0.28932828889253426
08/03/2010,"36 Stella Maris, Ballisodare",Sligo,114000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ38lbYY3BXkgRMN0xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=36+Stella+Maris,+Ballisodare,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.212116200000004,-8.5090366,"Knockmuldoney, Ballysadare, Co. Sligo, Ireland",,APPROXIMATE,Border,31046,Collooney,0.17761974869644262,2.9927909186801656
09/03/2010,"31 Temple Manor, Ballinacarrow",Sligo,176211.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJqXsdA6rAXkgREkBWnU6YSKY,"https://maps.googleapis.com/maps/api/geocode/json?address=31+Temple+Manor,+Ballinacarrow,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.13010970000001,-8.5663237,"31 Temple Manor, Ballynacarrow South, Ballinacarrow, Co. Sligo, F56 XN30, Ireland",F56 XN30,ROOFTOP,Border,31081,Temple,0.5389851840487981,5.517070559053726
16/03/2010,"Kyle'S House, Rathlee",Sligo,405000.0,No,Second-Hand Dwelling house /Apartment,,ChIJocMguJ4yWUgR8Kgxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Kyle'S+House,+Rathlee,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.275310499999996,-9.024561300000002,"Rathlee, Co. Sligo, Ireland",,APPROXIMATE,Border,31025,Easky West,0.23416099163376505,35.21138462986282
18/03/2010,"Ardogelly, Templeboy",Sligo,210000.0,No,Second-Hand Dwelling house /Apartment,,ChIJtQlK1KjPXkgRa1G5zCV9WhY,"https://maps.googleapis.com/maps/api/geocode/json?address=Ardogelly,+Templeboy,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.25019520000001,-8.780281500000001,"Ardogelly, Co. Sligo, Ireland",,APPROXIMATE,Border,31017,Aughris,0.9804452708517336,19.50475931559044
22/03/2010,"15 Flowerhill, Bunninadden, Ballymote",Sligo,149779.73,Yes,New Dwelling house /Apartment,less than 38 sq metres,ChIJ-SNvVnG5XkgROaxUOkJqaiY,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Flowerhill,+Bunninadden,+Ballymote,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.055513,-8.602049300000001,"15 Flowerhill, Ballynaraw North, Bunnanaddan, Co. Sligo, F56 YA27, Ireland",F56 YA27,ROOFTOP,Border,31072,Cloonoghill,0.3513619839672977,6.425414644461376
22/03/2010,"4 Mclynn Terrace, Pearse Road, Sligo",Sligo,142500.0,No,Second-Hand Dwelling house /Apartment,,ChIJmayU5crpXkgRR68Jpx4k2d4,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Mclynn+Terrace,+Pearse+Road,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.26651070000001,-8.4695957,"McGlynn's Terrace, Pearse Rd, Abbeyquarter South, Sligo, Ireland",,ROOFTOP,Border,31001,Sligo East,0.15768190203573856,1.0082149294205769
22/03/2010,"43 The Chesnut, Woodstream, Coolaney",Sligo,125000.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,EihXb29kc3RyZWFtLCBDb29sYW5leSwgQ28uIFNsaWdvLCBJcmVsYW5kIi4qLAoUChIJLfqIySbHXkgRzusk-z5olh8SFAoSCcndooJLxl5IEaAI3zepxwAY,"https://maps.googleapis.com/maps/api/geocode/json?address=43+The+Chesnut,+Woodstream,+Coolaney,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.16722370000001,-8.607503399999999,"Woodstream, Coolaney, Co. Sligo, Ireland",,GEOMETRIC_CENTER,Border,31073,Coolaney,0.6134562727818812,7.6316426091148415
22/03/2010,"48 Courthouse Drive, Grange",Sligo,160000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj1nQmlHnXkgRwVqUPrs43bI,"https://maps.googleapis.com/maps/api/geocode/json?address=48+Courthouse+Drive,+Grange,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.390355299999996,-8.523831399999999,"48 Court House Dr, Newtown, Grange, Co. Sligo, F91 F2P7, Ireland",F91 F2P7,ROOFTOP,Border,31057,Lissadill North,0.2968835580363299,13.409832487698546
22/03/2010,"Cois Na Sidhe, Ballyweelin, Rosses Point",Sligo,835000.0,No,Second-Hand Dwelling house /Apartment,,ChIJeYWv6bPCXkgRBXpcSsO79H4,"https://maps.googleapis.com/maps/api/geocode/json?address=Cois+Na+Sidhe,+Ballyweelin,+Rosses+Point,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.30349320000001,-8.529359699999999,"Cois Na Sidhe, Ballyweelin, Rosses Point, Co. Sligo, Ireland",,ROOFTOP,Border,31048,Drumcliff West,1.0600958753268246,4.622425581064343
23/03/2010,"Carrowgun, Enniscrone",Sligo,50000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1wCmf3wxWUgRgAcyl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Carrowgun,+Enniscrone,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.213681799999996,-9.0908352,"Enniscrone, Co. Sligo, Ireland",,APPROXIMATE,Border,31026,Kilglass,0.06199422578657169,38.888990811341
25/03/2010,"7 Laurel Lodge Ardfinn, Strandhill Road, Sligo",Sligo,149779.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJuZZfbynoXkgRhnMtc7pwng8,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Laurel+Lodge+Ardfinn,+Strandhill+Road,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.272804,-8.493696000000002,"Laurel Lodge, Ard Finn, Sligo, Ireland",,ROOFTOP,Border,31003,Sligo West,0.5610159042073332,0.7336374994973089
26/03/2010,"Holy Well Road, Sligo",Sligo,151000.0,No,Second-Hand Dwelling house /Apartment,,EhtIb2x5d2VsbCBSZCwgU2xpZ28sIElyZWxhbmQiLiosChQKEgld_PJyveleSBFnyHdFJsr7OxIUChIJ6a58Z7XpXkgRgHMxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Holy+Well+Road,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.25699350000001,-8.448282899999999,"Holywell Rd, Sligo, Ireland",,GEOMETRIC_CENTER,Border,31041,Calry,0.5706120048803719,2.7511578184326493
29/03/2010,"'Lawndale', Cornageeha, Sligo",Sligo,260000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ71HoTcTpXkgRQuNOu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address='Lawndale',+Cornageeha,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.256707999999996,-8.4746629,"Cornageeha, Co. Sligo, Ireland",,APPROXIMATE,Border,31003,Sligo West,0.1529200590108009,1.7636317251546911
29/03/2010,"Lirios, Streedagh Road, Grange",Sligo,320000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ22vPcqvfXkgR0PdocnI8yBM,"https://maps.googleapis.com/maps/api/geocode/json?address=Lirios,+Streedagh+Road,+Grange,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.404437699999995,-8.560153699999999,"Streedagh, Co. Sligo, Ireland",,GEOMETRIC_CENTER,Border,31057,Lissadill North,2.691404209729275,15.544302961033061
30/03/2010,"6 The Inlet, Castlecove, Enniscrone",Sligo,105000.0,No,Second-Hand Dwelling house /Apartment,,ChIJx0RQW30xWUgRM3HkYUP5a9s,"https://maps.googleapis.com/maps/api/geocode/json?address=6+The+Inlet,+Castlecove,+Enniscrone,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.213265299999996,-9.0847965,"6 The Inlet, Trotts, Enniscrone, Co. Sligo, F26 Y168, Ireland",F26 Y168,ROOFTOP,Border,31026,Kilglass,0.4516065131478759,38.49386809424931
01/04/2010,"48 Crozon Park, Sligo",Sligo,230000.0,No,Second-Hand Dwelling house /Apartment,,ChIJecjPUMnpXkgRoegr1I9F290,"https://maps.googleapis.com/maps/api/geocode/json?address=48+Crozon+Park,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.2622605,-8.472100900000001,"48 Crozon Park, Knocknaganny, Sligo, F91 C8XF, Ireland",F91 C8XF,ROOFTOP,Border,31003,Sligo West,0.16243953822273474,1.2569129168947493
01/04/2010,"No. 3 Brookgrove, Farmhill, Off Strandhill Road",Sligo,229074.88,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJ1XybhynoXkgRD5NglWTGX70,"https://maps.googleapis.com/maps/api/geocode/json?address=No.+3+Brookgrove,+Farmhill,+Off+Strandhill+Road,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.272036,-8.4954933,"3 Strandhill Rd, Brooke Grove, Rathedmond, Sligo, F91 T2D6, Ireland",F91 T2D6,ROOFTOP,Border,31003,Sligo West,0.5674674394239334,0.8479456208533429
01/04/2010,"No. 5 Sea Crest, Top Road, Strandhill",Sligo,197500.0,No,Second-Hand Dwelling house /Apartment,,ChIJI1xpL9PCXkgRL6uvmmWwbh8,"https://maps.googleapis.com/maps/api/geocode/json?address=No.+5+Sea+Crest,+Top+Road,+Strandhill,+Sligo,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.30538470000001,-8.558661500000001,"Sea Crest, Rosses Upper, Rosses Point, Co. Sligo, Ireland",,ROOFTOP,Border,31048,Drumcliff West,0.4269350630981908,6.171110570147707
