date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
15/01/2010,"Fahee South, Carran",Clare,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJnUYej7IKW0gRilE-2gzNa9U,"https://maps.googleapis.com/maps/api/geocode/json?address=Fahee+South,+Carran,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.0340702,-9.0478726,"Fahee South, Carron, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16007,Carran,3.532977832503281,22.20978324864069
18/01/2010,"51 Moyard, Shanballa, Lahinch Road, Ennis",Clare,220264.31,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJT_L4xsESW0gR34PQCvmvQC4,"https://maps.googleapis.com/maps/api/geocode/json?address=51+Moyard,+Shanballa,+Lahinch+Road,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8508262,-9.014112599999999,"51 Moyard, Shanaballa, Ennis, Co. Clare, V95 YKP8, Ireland",V95 YKP8,ROOFTOP,Mid-West,16032,Ennis Rural,0.5123909054287653,2.8973430270171403
22/01/2010,"12 Aisling, Shanaway Road, Ennis",Clare,134075.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,ChIJ44mYPcISW0gRQKI-nICUvrg,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Aisling,+Shanaway+Road,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.84819419999999,-9.0128704,"12 Aisling, Shanaway Rd, Shanvogh, Ennis, Co. Clare, V95 XCF4, Ireland",V95 XCF4,ROOFTOP,Mid-West,16032,Ennis Rural,0.6164451214199999,2.7016131838351076
22/01/2010,"5 French Park, Ennis",Clare,295000.0,No,Second-Hand Dwelling house /Apartment,,ChIJmyeluy5tW0gRHELNxluhXDo,"https://maps.googleapis.com/maps/api/geocode/json?address=5+French+Park,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8420235,-8.9753142,"5 French Park, Clonroad More, Ennis, Co. Clare, V95 N9PP, Ireland",V95 N9PP,ROOFTOP,Mid-West,16032,Ennis Rural,0.21823843020641293,0.3123854289798633
22/01/2010,"Cottage 3, Criscean, Carron",Clare,155000.0,No,Second-Hand Dwelling house /Apartment,,ChIJg4gceqIKW0gRMMkxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Cottage+3,+Criscean,+Carron,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.0376019,-9.0760449,"Crughwill, Carran, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16007,Carran,3.883890745545108,23.07259651300818
22/01/2010,"Mount Catherine, Clonlara",Clare,410000.0,No,Second-Hand Dwelling house /Apartment,,ChIJGUdN021eW0gRYolOu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Mount+Catherine,+Clonlara,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.70698909999999,-8.5758364,"Mountcatherine, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16116,Kiltenanlea,1.8263781142895965,14.38007240563998
25/01/2010,"50 The Hawthorns, Limerick Road, Ennis",Clare,160000.0,No,Second-Hand Dwelling house /Apartment,,ChIJd1XZWywTW0gRzHRWj7KA1bc,"https://maps.googleapis.com/maps/api/geocode/json?address=50+The+Hawthorns,+Limerick+Road,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8279284,-8.983226499999997,"50 Limerick Road, The Hawthorns, Clonroad More, Ennis, Co. Clare, V95 F2A4, Ireland",V95 F2A4,ROOFTOP,Mid-West,16032,Ennis Rural,0.3406375526159732,1.3467855791306276
25/01/2010,"Killestry, Killaloe",Clare,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj460jlGeXEgRyqNqb7TT4C4,"https://maps.googleapis.com/maps/api/geocode/json?address=Killestry,+Killaloe,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.7936292,-8.4612784,"Killestry, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16134,Killaloe,1.7257698311479317,22.547129579021124
25/01/2010,"Poulroe, Tubber",Clare,280000.0,No,Second-Hand Dwelling house /Apartment,,ChIJi-VTetV1W0gRHOYnoHLjaaM,"https://maps.googleapis.com/maps/api/geocode/json?address=Poulroe,+Tubber,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.013153900000006,-8.9250712,"Poulroe, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16018,Boston,8.499601810229938,19.640205458621683
28/01/2010,"Roo East, Ardnacrusha",Clare,290000.0,No,Second-Hand Dwelling house /Apartment,,ChIJwVOAgP5dW0gRNCDPK_1zQ0E,"https://maps.googleapis.com/maps/api/geocode/json?address=Roo+East,+Ardnacrusha,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.72799490000001,-8.607196400000001,"Roo East, Derrymore, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16109,Cloghera,1.0747918924389106,11.904049641744946
29/01/2010,"4 The Compass, Geradline Place, Kilkee",Clare,350000.0,No,Second-Hand Dwelling house /Apartment,,ChIJmWKI3kHoWkgRDqwdcPlAKxo,"https://maps.googleapis.com/maps/api/geocode/json?address=4+The+Compass,+Geradline+Place,+Kilkee,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.6780416,-9.6556002,"Geraldine Pl, Kilkee Upper, Co. Clare, Ireland",,GEOMETRIC_CENTER,Mid-West,16088,Kilkee,0.3844648607972367,49.16444647443732
29/01/2010,"Hillcreest, Drumcliffe, Ennis",Clare,228000.0,No,Second-Hand Dwelling house /Apartment,,EihEcnVtY2xpZmZlIFJkLCBFbm5pcywgQ28uIENsYXJlLCBJcmVsYW5kIi4qLAoUChIJ2Yg3FbMSW0gRtOjp6uE_odUSFAoSCSnVM9_NEltIESBzMZepxwAK,"https://maps.googleapis.com/maps/api/geocode/json?address=Hillcreest,+Drumcliffe,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.85528619999999,-8.991609799999997,"Drumcliffe Rd, Ennis, Co. Clare, Ireland",,GEOMETRIC_CENTER,Mid-West,16032,Ennis Rural,0.6616700834333639,2.0892787093897933
01/02/2010,"Lannaght, Dromindoora, Caher",Clare,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJdT3wOxZ5W0gR2r6FLu4_-IU,"https://maps.googleapis.com/maps/api/geocode/json?address=Lannaght,+Dromindoora,+Caher,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.01529820000001,-8.724637099999999,"Lannaght, Faha, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16145,Killanena,2.1216267244565623,25.803475912242718
04/02/2010,"21 Carraig An Oir, Tobarteascain, Ennis",Clare,180000.0,No,Second-Hand Dwelling house /Apartment,,EiwyMSBDYXJyaWcgQW4gw5NpciwgRW5uaXMsIENvLiBDbGFyZSwgSXJlbGFuZCIaEhgKFAoSCRHy893VbFtIEdFkso7W6MfREBU,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Carraig+An+Oir,+Tobarteascain,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8343032,-8.9741047,"21 Carrig An Óir, Clonroad More, Ennis, Co. Clare, Ireland",,RANGE_INTERPOLATED,Mid-West,16032,Ennis Rural,0.3364041668222848,0.53186803390562
04/02/2010,"43 Cluainin, Tullyvarraga, Shannon",Clare,230000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJH-fpr9pBW0gRCf4SMCsRgNs,"https://maps.googleapis.com/maps/api/geocode/json?address=43+Cluainin,+Tullyvarraga,+Shannon,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.7043085,-8.8657538,"43 Cluainin, Tullyvarraga, Shannon, Co. Clare, V14 AD76, Ireland",V14 AD76,ROOFTOP,Mid-West,16027,Clenagh,0.35496953472089,6.6605419422855725
05/02/2010,"54 Gort Na Null, Sixmilebridge",Clare,146916.29,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJh9m5mjRoW0gR45P7uKbKVH4,"https://maps.googleapis.com/maps/api/geocode/json?address=54+Gort+Na+Null,+Sixmilebridge,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.738139,-8.773987400000001,"54 Gort Na Núll, Ballyliddan West, Sixmilebridge, Co. Clare, V95 YY53, Ireland",V95 YY53,ROOFTOP,Mid-West,16041,Sixmilebridge,0.35346486367611113,0.625387097263636
08/02/2010,"Breaffy South, Spanish Point",Clare,450000.0,No,Second-Hand Dwelling house /Apartment,,ChIJg5nahbICW0gRgCIyl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Breaffy+South,+Spanish+Point,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8466428,-9.4397015,"Breaffy South, Spanish Point, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16063,Milltown Malbay,0.23930353717724195,31.197068122649327
11/02/2010,"21 Sli An Fhearghas, Clarecastle",Clare,159382.72,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJo0JkwrdsW0gRNPd3OCENEpg,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Sli+An+Fhearghas,+Clarecastle,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8142618,-8.962038699999997,"21 Quay Rd, Slí an Fhearghas, Clare Commons, Ennis, Co. Clare, V95 HK2A, Ireland",V95 HK2A,ROOFTOP,Mid-West,16026,Clareabbey,0.16160427521613555,2.8926760943338765
11/02/2010,"37 Ivy Hill, Gort Road, Ennis",Clare,194000.0,No,Second-Hand Dwelling house /Apartment,,ChIJc32VRDZtW0gRIid5LQORns8,"https://maps.googleapis.com/maps/api/geocode/json?address=37+Ivy+Hill,+Gort+Road,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8551549,-8.978441199999997,"37 Ivy Hill, Lifford, Ennis, Co. Clare, V95 YPP8, Ireland",V95 YPP8,ROOFTOP,Mid-West,16032,Ennis Rural,0.4573295481626168,1.7836724578126986
12/02/2010,"No. 10 Gort An Clochair, Kilkee",Clare,232000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,EicxMCBHb3J0IEFuIENsb2NoYWlyLCBDby4gQ2xhcmUsIElyZWxhbmQiGhIYChQKEgm9qV2ebOhaSBHLdjt2TtD5PBAK,"https://maps.googleapis.com/maps/api/geocode/json?address=No.+10+Gort+An+Clochair,+Kilkee,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.6762294,-9.6468923,"10 Gort An Clochair, Dough, Co. Clare, Ireland",,RANGE_INTERPOLATED,Mid-West,16088,Kilkee,0.25624782304257965,48.69468110582627
15/02/2010,"80 Inis Chlair, Kildysart Road, Ennis",Clare,211453.74,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJO7EEdTQTW0gREL-3WXKM2Sg,"https://maps.googleapis.com/maps/api/geocode/json?address=80+Inis+Chlair,+Kildysart+Road,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8189143,-8.9814256,"80 Inis Cláir, Kildysart Rd, Ballaghafadda East, Ennis, Co. Clare, V95 H2HX, Ireland",V95 H2HX,ROOFTOP,Mid-West,16026,Clareabbey,0.3271273100319221,2.2787144633088467
16/02/2010,"Cloughoolia, Oatfield, Sixmilebridge",Clare,215000.0,No,Second-Hand Dwelling house /Apartment,,ChIJk4MASjVoW0gRQJoxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Cloughoolia,+Oatfield,+Sixmilebridge,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.7436246,-8.777650399999999,"Ieverstown, Sixmilebridge, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16041,Sixmilebridge,0.2958271519014279,0.7590713061420524
17/02/2010,"22D Moore Bay, Kilkee",Clare,123500.0,No,Second-Hand Dwelling house /Apartment,,ChIJnWOQRD7oWkgRVez6igstT1Q,"https://maps.googleapis.com/maps/api/geocode/json?address=22D+Moore+Bay,+Kilkee,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.6703606,-9.6551485,"22D Moore Bay Holiday Homes, Kilkee Lower, Kilkee, Co. Clare, V15 FC04, Ireland",V15 FC04,ROOFTOP,Mid-West,16087,Kilfearagh,0.878411877162813,49.45797321499421
17/02/2010,"Birrenfadda, Cranny",Clare,55000.0,No,Second-Hand Dwelling house /Apartment,,ChIJEaUmOYEYW0gR0T67GajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Birrenfadda,+Cranny,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.6924765,-9.2254726,"Carrowreagh East, Cranny, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16070,Kilfiddane,3.1019775538320387,23.4341187161838
19/02/2010,"Bridge House, School Road, Ballyvaughan",Clare,350000.0,No,Second-Hand Dwelling house /Apartment,,ChIJbXH2vLB6W0gRFT0GPW90JY8,"https://maps.googleapis.com/maps/api/geocode/json?address=Bridge+House,+School+Road,+Ballyvaughan,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.90565,-8.752360000000001,"Gorteenaneelig, School Road, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16147,Kiltannon,4.190616671950537,16.68240906243366
22/02/2010,"42 Ashview Drive, Sixmilebridge",Clare,190000.0,No,Second-Hand Dwelling house /Apartment,,ChIJYyW6b8tpW0gRhifCV893jKs,"https://maps.googleapis.com/maps/api/geocode/json?address=42+Ashview+Drive,+Sixmilebridge,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.7379459,-8.7791248,"42 Ashview Dr, Sixmilebridge, Co. Clare, V95 NP76, Ireland",V95 NP76,ROOFTOP,Mid-West,16041,Sixmilebridge,0.4307628572771587,0.279309425404902
23/02/2010,"19 Hazelwood, Clondroadmore, Ennis",Clare,180000.0,No,Second-Hand Dwelling house /Apartment,,ChIJeXYLgSptW0gRvede-PLlVdw,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Hazelwood,+Clondroadmore,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.83566159999999,-8.9783817,"19 Hazelwood, Clonroad More, Ennis, Co. Clare, V95 RPW9, Ireland",V95 RPW9,ROOFTOP,Mid-West,16032,Ennis Rural,0.2140895353052921,0.42932331988181055
23/02/2010,"26 Clonlara Village, Clonlara",Clare,228500.0,No,Second-Hand Dwelling house /Apartment,,ChIJje2KnTFeW0gRa_Y6Ue7DGhk,"https://maps.googleapis.com/maps/api/geocode/json?address=26+Clonlara+Village,+Clonlara,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.72428559999999,-8.5507244,"26 Clonlara Village, Cloonlara, Co. Clare, V94 W9F8, Ireland",V94 W9F8,ROOFTOP,Mid-West,16116,Kiltenanlea,0.17528882059173492,15.730108537563956
25/02/2010,"22  Liscannor Holiday Homes, Liscannor",Clare,450000.0,No,Second-Hand Dwelling house /Apartment,,ChIJWVP56WABW0gRm47ZQC1Pnd4,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Liscannor+Holiday+Homes,+Liscannor,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.9367336,-9.3968343,"22 Liscannor Holiday Homes, Liscannor, Co. Clare, V95 X449, Ireland",V95 X449,ROOFTOP,Mid-West,16060,Liscannor,0.4738552963744577,30.28578499106451
26/02/2010,"11 Doolin Farmhouse Cottages, Doolin",Clare,330598.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJV1SpBFcHW0gRl172Bxzb-JE,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Doolin+Farmhouse+Cottages,+Doolin,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.0172446,-9.381351,"11, Doolin, Co. Clare, V95 R8R6, Ireland",V95 R8R6,ROOFTOP,Mid-West,16058,Killilagh,0.29746321885838484,33.65452976971004
26/02/2010,"124 Aidan Park, Shannon",Clare,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ_7B7qtdBW0gRb7g7NluyUs4,"https://maps.googleapis.com/maps/api/geocode/json?address=124+Aidan+Park,+Shannon,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.71134590000001,-8.8721996,"124 Aidan Park, Tullyvarraga, Shannon, Co. Clare, V14 DW61, Ireland",V14 DW61,ROOFTOP,Mid-West,16027,Clenagh,0.16390353597919924,6.644724037132794
26/02/2010,"21, Inchicronan, Crusheen",Clare,185000.0,No,Second-Hand Dwelling house /Apartment,,ChIJLctyXWNxW0gRjstjAiBjtnc,"https://maps.googleapis.com/maps/api/geocode/json?address=21,+Inchicronan,+Crusheen,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.9404835,-8.8933085,"21 Inchicronan, Drummanneen, Crusheen, Co. Clare, V95 E702, Ireland",V95 E702,ROOFTOP,Mid-West,16028,Crusheen,0.3316263645915163,12.534335253279602
26/02/2010,"24 Town Centre, Kilrush",Clare,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJRYfvEHDeWkgRkJUxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=24+Town+Centre,+Kilrush,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.6406999,-9.4859374,"Drimna, Kilrush, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16005,Kilrush Urban,0.2478448634780041,40.85231870417157
26/02/2010,"5 Tobar Keel, Gort Road, Ennis",Clare,195000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ5dvjSzVtW0gRn0JnUFEbymA,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Tobar+Keel,+Gort+Road,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.855318200000006,-8.9876829,"Tobarkeel, Drumcliffe Rd, Lifford, Ennis, Co. Clare, Ireland",,ROOFTOP,Mid-West,16032,Ennis Rural,0.5154172672795497,1.9689094203497
26/02/2010,"75 Castlerock, Tulla Rd, Ennis",Clare,263000.0,No,Second-Hand Dwelling house /Apartment,,ChIJuXGaFzltW0gROiaJwFAajhM,"https://maps.googleapis.com/maps/api/geocode/json?address=75+Castlerock,+Tulla+Rd,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8544522,-8.9680605,"75 Castle Rock, Bóthar Na Tulaí, Knockanoura, Ennis, Co. Clare, V95 D5R2, Ireland",V95 D5R2,ROOFTOP,Mid-West,16032,Ennis Rural,0.4860159282587254,1.763821525459068
26/02/2010,"88 Hawthorns, Limerick Road, Ennis",Clare,178500.0,No,Second-Hand Dwelling house /Apartment,,ChIJu33SWysTW0gRG2LPhDf6mYA,"https://maps.googleapis.com/maps/api/geocode/json?address=88+Hawthorns,+Limerick+Road,+Ennis,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.8302669,-8.981036699999997,"88 Limerick Rd, The Hawthorns, Clonroad More, Ennis, Co. Clare, V95 NVK6, Ireland",V95 NVK6,ROOFTOP,Mid-West,16032,Ennis Rural,0.15576792612735255,1.0504013579014182
26/02/2010,"9 Lios Darog, Shannon",Clare,235000.0,No,Second-Hand Dwelling house /Apartment,,ChIJN7bR0NNBW0gR25jdWvOD8Ew,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Lios+Darog,+Shannon,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.7062795,-8.874905300000002,"9 Lios Darog, Tullyvarraga, Shannon, Co. Clare, V14 XV67, Ireland",V14 XV67,ROOFTOP,Mid-West,16027,Clenagh,0.07043804674829995,7.069816819747965
26/02/2010,"Leadmore West, Kilrush",Clare,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJqf8EicXdWkgR0hnBGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Leadmore+West,+Kilrush,+Clare,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",52.63602879999999,-9.5141705,"Leadmore West, Co. Clare, Ireland",,APPROXIMATE,Mid-West,16093,Kilrush Rural,1.7917327262506988,42.738742568597615
