date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
22/01/2010,"5 Davitt Court, Mountmellick",Laois,132000.0,No,Second-Hand Dwelling house /Apartment,,ChIJBww7n8gLXUgR6jrQK-yU6zY,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Davitt+Court,+Mountmellick,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.11219759999999,-7.3180939,"5 Davitt Ct, Ballycullenbeg, Mountmellick, Co. Laois, R32 Y7P1, Ireland",R32 Y7P1,ROOFTOP,Midland,08066,Mountmellick Urban,0.4952830247098283,8.429687610927385
25/01/2010,"30 Patrick Street, Mountmellick",Laois,400000.0,No,Second-Hand Dwelling house /Apartment,,ChIJLZbTCtILXUgRw_RLfkJ-Rus,"https://maps.googleapis.com/maps/api/geocode/json?address=30+Patrick+Street,+Mountmellick,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.11799920000001,-7.328871500000001,"30 Patrick St, Townparks, Mountmellick, Co. Laois, R32 NX68, Ireland",R32 NX68,ROOFTOP,Midland,08066,Mountmellick Urban,0.04887533461939135,9.18598466253466
25/01/2010,"Cappagh North, Portlaoise",Laois,368000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1WbrvrgOXUgRSIH0UYIsNFc,"https://maps.googleapis.com/maps/api/geocode/json?address=Cappagh+North,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0598245,-7.342477400000001,"Cappagh North, Co. Laois, Ireland",,APPROXIMATE,Midland,08044,Borris,1.7723737813954499,3.732911759563697
28/01/2010,"24 Bruach Na Habhann, Killeen, Maganey",Laois,133000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJo6GDM5ZoXUgRJuG8HWphRwA,"https://maps.googleapis.com/maps/api/geocode/json?address=24+Bruach+Na+Habhann,+Killeen,+Maganey,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",52.90539370000001,-6.966277099999999,"24 Bruach Na Habhainn, Killeen, Maganey, Co. Laois, R93 A2X2, Ireland",R93 A2X2,ROOFTOP,Midland,08032,Killabban,3.9105665188170606,26.751083977894698
28/01/2010,"7 Mel Street, Kilminchy, Portlaoise",Laois,182000.0,No,Second-Hand Dwelling house /Apartment,,ChIJC1XfKv8MXUgRbrKs-AJisNA,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Mel+Street,+Kilminchy,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0449588,-7.263310799999997,"7 Mell St, Kilminchy, Portlaoise, Co. Laois, R32 N4C9, Ireland",R32 N4C9,ROOFTOP,Midland,08071,Portlaoighise (Maryborough) Rural,0.09272077513845876,2.6942869974747072
29/01/2010,"30 Castlelea View, Portarlington",Laois,160000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJHUYvdnN1XUgRjMrcEl_FUTI,"https://maps.googleapis.com/maps/api/geocode/json?address=30+Castlelea+View,+Portarlington,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.1548464,-7.1904413000000025,"30 Castlelea View, Cooltederry, Lansdowne, Co. Laois, R32 D2E6, Ireland",R32 D2E6,ROOFTOP,Midland,08070,Portarlington South,0.4441766386690488,1.1092630605318543
02/02/2010,"No 45 Boughlone Way, Bellingham, Portlaoise",Laois,180000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJKdenaXwOXUgRgKo_cSkhtEA,"https://maps.googleapis.com/maps/api/geocode/json?address=No+45+Boughlone+Way,+Bellingham,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0313625,-7.329156999999999,"45 Boughlone Way, Bellingham, Portlaoise, Co. Laois, R32 V09A, Ireland",R32 V09A,ROOFTOP,Midland,08051,Clondarrig,1.280357242366961,1.952290114333976
04/02/2010,"12 Cherrybrook, Foxburrow, Portlaoise",Laois,290748.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJOzgyoasNXUgRy2jy9Yn3iJ0,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Cherrybrook,+Foxburrow,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0363387,-7.2692343999999975,"12 Cherrybrook, Ballymooney, Portlaoise, Co. Laois, R32 D25Y, Ireland",R32 D25Y,ROOFTOP,Midland,08071,Portlaoighise (Maryborough) Rural,0.3970109908231545,2.1302230878341417
04/02/2010,"No 4 Millview, Ridge Road, Portlaoise",Laois,97000.0,No,Second-Hand Dwelling house /Apartment,,EihSaWRnZSBSZCwgUG9ydGxhb2lzZSwgQ28uIExhb2lzLCBJcmVsYW5kIi4qLAoUChIJk80o9jMMXUgReIRHgIIz9B0SFAoSCQdOSUs1DF1IEdB0MZepxwAK,"https://maps.googleapis.com/maps/api/geocode/json?address=No+4+Millview,+Ridge+Road,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.04212800000001,-7.302061,"Ridge Rd, Portlaoise, Co. Laois, Ireland",,GEOMETRIC_CENTER,Midland,08071,Portlaoighise (Maryborough) Rural,0.4880175630903889,0.5635737077777748
05/02/2010,"4 Radharc Na Sleibhte, Mountrath",Laois,205000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJk0MSXTsFXUgR7LsiTPH8_yo,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Radharc+Na+Sleibhte,+Mountrath,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",52.99950519999999,-7.4654884999999975,"4 Radharc Na Sleibhte, Mountrath, Co. Laois, R32 Y8D6, Ireland",R32 Y8D6,ROOFTOP,Midland,08067,Mountrath,0.678338050002376,11.737527224919074
08/02/2010,"12 Woodlawn Villas, Portlaoise",Laois,152500.0,No,Second-Hand Dwelling house /Apartment,,ChIJp3M8JDMMXUgRhy9CYvFqwv8,"https://maps.googleapis.com/maps/api/geocode/json?address=12+Woodlawn+Villas,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.03807809999999,-7.303250099999999,"12 Woodlawn Villas, Moneyballytyrrell, Portlaoise, Co. Laois, R32 PT6X, Ireland",R32 PT6X,ROOFTOP,Midland,08072,Portlaoighise (Maryborough) Urban,0.17943842567522078,0.16494923600626954
10/02/2010,"31 The Garden Village, Portlaoise",Laois,125000.0,No,Second-Hand Dwelling house /Apartment,,ChIJl-GWnCUMXUgRvboHNPBq6lY,"https://maps.googleapis.com/maps/api/geocode/json?address=31+The+Garden+Village,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0480907,-7.3139053,"31 The Garden Village, Gorteen, Portlaoise, Co. Laois, R32 VWC5, Ireland",R32 VWC5,ROOFTOP,Midland,08071,Portlaoighise (Maryborough) Rural,0.13540389520782195,1.482231232967196
10/02/2010,"Forest, Mountmellick",Laois,122000.0,No,Second-Hand Dwelling house /Apartment,,ChIJzwF4UowJXUgR4otSu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Forest,+Mountmellick,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.1472774,-7.355650099999999,"Forest Upper, Co. Laois, Ireland",,APPROXIMATE,Midland,08057,Graigue,2.8680306061500387,11.606936349115456
11/02/2010,"The Dangans, Mountmellick",Laois,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJaSoTyBsLXUgRh0H4SpS_PQ8,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Dangans,+Mountmellick,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.11812629999999,-7.263875,"Dangans, Rock, Co. Laois, Ireland",,APPROXIMATE,Midland,08054,Dangans,3.9300232721537336,6.314396010991085
12/02/2010,"Main Street, Portarlington",Laois,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJnaErZHZ1XUgRCMAkG4qBEMA,"https://maps.googleapis.com/maps/api/geocode/json?address=Main+Street,+Portarlington,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.1583721,-7.186744499999999,"Main St, Portarlington, Co. Laois, Ireland",,GEOMETRIC_CENTER,Midland,08070,Portarlington South,0.07332243375205348,1.3768379446009469
12/02/2010,"No 10 Clonboyne Close, Bellingham, Portlaoise",Laois,215000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJeRtyDHwOXUgRkO30OjsAQ1k,"https://maps.googleapis.com/maps/api/geocode/json?address=No+10+Clonboyne+Close,+Bellingham,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.030614,-7.3280477,"10 Clonboyne Cl, Bellingham, Portlaoise, Co. Laois, R32 YP0A, Ireland",R32 YP0A,ROOFTOP,Midland,08051,Clondarrig,1.1972051043320984,1.9114503133856455
12/02/2010,"No 18 Rankins Wood, Portlaoise",Laois,228000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ8YvIBcoNXUgRLpOO5mfR3yo,"https://maps.googleapis.com/maps/api/geocode/json?address=No+18+Rankins+Wood,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.03298390000001,-7.292322299999999,"18 Rankin's Wood, Beladd, Portlaoise, Co. Laois, R32 D6Y6, Ireland",R32 D6Y6,ROOFTOP,Midland,08072,Portlaoighise (Maryborough) Urban,0.19058347000752432,0.7043887719134386
12/02/2010,"Sweetview, Heath Cottage, Abbeyleix",Laois,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJU45xJswQXUgRXq9JRH5Qlls,"https://maps.googleapis.com/maps/api/geocode/json?address=Sweetview,+Heath+Cottage,+Abbeyleix,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",52.90908220000001,-7.362251199999997,"Heath Cottage, Ballacolla Rd, Knocknamoe, Abbeyleix, Co. Laois, Ireland",,ROOFTOP,Midland,08001,Abbeyleix,0.8311991992028599,14.752800565682044
15/02/2010,"20 Russell Close, Ballylynan",Laois,158589.8,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJpe1M3L9uXUgRbpXPpnm9tbk,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Russell+Close,+Ballylynan,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",52.9444171,-7.0447235,"20 Russell Close, Ballylynan, Gracefield Manor, Co. Laois, R14 NR79, Ireland",R14 NR79,ROOFTOP,Midland,08029,Ballylynan,0.20015586461175688,19.98798469506388
15/02/2010,"6 Green Road, Portlaoise",Laois,60000.0,No,Second-Hand Dwelling house /Apartment,,Eio2IEdyZWVuIFJkLCBQb3J0bGFvaXNlLCBDby4gTGFvaXMsIElyZWxhbmQiGhIYChQKEgkvUISFLQxdSBHtwB_65CGLqBAG,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Green+Road,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.04022970000001,-7.3085417,"6 Green Rd, Borris Little, Portlaoise, Co. Laois, Ireland",,RANGE_INTERPOLATED,Midland,08071,Portlaoighise (Maryborough) Rural,0.14421971465573405,0.5907232313687599
16/02/2010,"6 Millbrook, Portlaoise",Laois,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ14A0PMsNXUgR_M3Mruwp39M,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Millbrook,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0363593,-7.2973459,"6 Millbrook, Moneyballytyrrell, Portlaoise, Co. Laois, R32 D7NK, Ireland",R32 D7NK,ROOFTOP,Midland,08072,Portlaoighise (Maryborough) Urban,0.033439382115854795,0.25043578725544186
18/02/2010,"6 Bramley Court, Potlaoise",Laois,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJkbnj9i4MXUgRkalusIUyggY,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Bramley+Court,+Potlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0438321,-7.3126906000000025,"6 Bramley Ct, Maryborough, Portlaoise, Co. Laois, R32 K5A4, Ireland",R32 K5A4,ROOFTOP,Midland,08071,Portlaoighise (Maryborough) Rural,0.1672563360209403,1.0638381791601599
19/02/2010,"Derrykearn, Abbeyleix",Laois,285000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ8UAz_IoQXUgRt5i2sfdYs8w,"https://maps.googleapis.com/maps/api/geocode/json?address=Derrykearn,+Abbeyleix,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",52.94509350000001,-7.384692599999997,"Derrykearn, Green Road, Co. Laois, Ireland",,APPROXIMATE,Midland,08025,Raheen,2.508819811325881,11.606197200203484
22/02/2010,"156 The Hermitage, Portlaoise",Laois,215000.0,No,Second-Hand Dwelling house /Apartment,,ChIJPf_nhlkMXUgRv2GRrQK71Ok,"https://maps.googleapis.com/maps/api/geocode/json?address=156+The+Hermitage,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.051772,-7.275216800000001,"156 The Hermitage, Ratheven, Portlaoise, Co. Laois, R32 WDX5, Ireland",R32 WDX5,ROOFTOP,Midland,08071,Portlaoighise (Maryborough) Rural,0.19348112172163812,2.396934175131053
24/02/2010,"8 Station Grove, Portarlington",Laois,204000.0,No,Second-Hand Dwelling house /Apartment,,ChIJNajugQl1XUgRdqp6qq101nc,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Station+Grove,+Portarlington,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.14689620000001,-7.1835612000000015,"8 Station Grove, Cooltederry, Portarlington, Co. Laois, R32 V0Y9, Ireland",R32 V0Y9,ROOFTOP,Midland,08070,Portarlington South,0.07881495212335504,0.13887445133810986
25/02/2010,"No 72 Clonrooske Abbey, Portlaoise",Laois,159000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJZRm02icMXUgRb2i1O22TsV8,"https://maps.googleapis.com/maps/api/geocode/json?address=No+72+Clonrooske+Abbey,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.04750720000001,-7.321441600000001,"72 Clonroosk Abbey, Maryborough, Portlaoise, Co. Laois, R32 N82T, Ireland",R32 N82T,ROOFTOP,Midland,08051,Clondarrig,0.3364927055852542,1.7710466214695602
25/02/2010,"Upper Main St, Portarlington",Laois,70000.0,No,Second-Hand Dwelling house /Apartment,,ChIJnaErZHZ1XUgRCMAkG4qBEMA,"https://maps.googleapis.com/maps/api/geocode/json?address=Upper+Main+St,+Portarlington,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.1583721,-7.186744499999999,"Main St, Portarlington, Co. Laois, Ireland",,GEOMETRIC_CENTER,Midland,08070,Portarlington South,0.07332243375205348,1.3768379446009469
26/02/2010,"18 The Close, Graigovern Lodge, Ballybrittas",Laois,200000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,EicxOCBHcmFpZ2F2ZXJuIExvZGdlLCBDby4gTGFvaXMsIElyZWxhbmQiGhIYChQKEgkjLhf8F3RdSBHVjDyNZT0nUhAS,"https://maps.googleapis.com/maps/api/geocode/json?address=18+The+Close,+Graigovern+Lodge,+Ballybrittas,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.1130317,-7.1274715,"18 Graigavern Lodge, Graigavern, Co. Laois, Ireland",,RANGE_INTERPOLATED,Midland,08058,Jamestown,0.6743206715647958,5.116977535136809
26/02/2010,"43 Railway Mews, Portarlington",Laois,155000.0,No,Second-Hand Dwelling house /Apartment,,ChIJyzdWM6F1XUgR4ksIKTLlNI8,"https://maps.googleapis.com/maps/api/geocode/json?address=43+Railway+Mews,+Portarlington,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.1476939,-7.175432799999999,"43 Railway Mews, Bracklone, Portarlington, Co. Laois, R32 T278, Ireland",R32 T278,ROOFTOP,Midland,08070,Portarlington South,0.4412909437287516,0.4131011259117493
26/02/2010,"75 Woodgrove, Portlaoise",Laois,122500.0,No,Second-Hand Dwelling house /Apartment,,ChIJZ2gj2ygMXUgRlswaL_17f78,"https://maps.googleapis.com/maps/api/geocode/json?address=75+Woodgrove,+Portlaoise,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.04500789999999,-7.317409,"75 Woodgrove, Ballyfin Rd, Maryborough, Portlaoise, Co. Laois, R32 P5DW, Ireland",R32 P5DW,ROOFTOP,Midland,08071,Portlaoighise (Maryborough) Rural,0.2515583985927214,1.3855694339585702
01/03/2010,"Barnashrone, Mountmellick",Laois,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJEZZ2XTYJXUgRfk4X53LwO-8,"https://maps.googleapis.com/maps/api/geocode/json?address=Barnashrone,+Mountmellick,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.0834,-7.3649,"Omoresforest, Barnashrone, Co. Laois, Ireland",,APPROXIMATE,Midland,08069,O'More's Forest,4.19001964847995,6.674575777871463
01/03/2010,"Main Street, Mountrath",Laois,15000.0,No,Second-Hand Dwelling house /Apartment,,EhtNYWluIFN0LCBDby4gTGFvaXMsIElyZWxhbmQiLiosChQKEgnDKyArIgVdSBFVD6LWS7TokBIUChIJIzIPSiEFXUgRwIQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Main+Street,+Mountrath,+Laois,+Ireland&key=AIzaSyDRZ-wdfFwQPJfje5ImWN_78508dkyk8H4",53.001801,-7.4747164,"Main St, Co. Laois, Ireland",,GEOMETRIC_CENTER,Midland,08067,Mountrath,0.20770475365719374,12.232304734469961
