Unnamed: 0,date_of_sale,address,postal_code,county,price,vat_exclusive,property_description,property_size,town,area_code
1007,08/03/2010,"88 Castleknock Way, Castleknock",Dublin 15,Dublin,427500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1012,08/03/2010,"Apt. 16 Rosanule, Phoenix Park Racecourse, Castleknock",,Dublin,295000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1071,11/03/2010,"7 Farmleigh Avenue, Farmleigh Woods, Castleknock",Dublin 15,Dublin,947136.56,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
1078,11/03/2010,"Apt. 2 Surehaven Lawn, Phoenix Park Racecourse, Castleknock Dublin 15",,Dublin,249000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1081,12/03/2010,"103 Latchford Close, Castaheaney  Castleknock",,Dublin,202644.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1085,12/03/2010,"16 Latchford Close, Castaheaney  Castleknock",,Dublin,149780.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1093,12/03/2010,"26 Latchford Close, Castaheaney  Castleknock",,Dublin,154186.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1095,12/03/2010,"27 Riverwood Chase, Castleknock, Dublin 15",,Dublin,299000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1113,12/03/2010,"75 Latchford Close, Castaheaney  Castleknock",,Dublin,198238.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1118,12/03/2010,"99 Latchford Close, Castaheaney  Castleknock",,Dublin,198238.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1143,16/03/2010,"10 Woodbrook Park, Riverwood Road, Castleknock",,Dublin,257000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1227,22/03/2010,"4 Bramley Crescent, Castleknock",Dublin 15,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1236,23/03/2010,"11 Farmleigh Avenue, Farmleigh Woods, White'S Road  Castleknock",,Dublin,907488.98,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
1254,24/03/2010,"11 Annfield Drive, Castleknock",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1272,24/03/2010,"Saneavir, Outfarm Lane, Castleknock",,Dublin,2170000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1315,26/03/2010,"41 Castleknock Meadows, Castleknock",Dublin 17,Dublin,320000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1325,26/03/2010,"71 Annfield Drive, Castleknock, Dublin 17",,Dublin,241000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1335,26/03/2010,"Apt. No. 40 Rosanule, Phoenix Park Racecourse, Castleknock",Dublin 15,Dublin,255000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1404,31/03/2010,"27 Riverwood Green, Castleknock, Dublin 15",Dublin 15,Dublin,340000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1414,31/03/2010,"57 Riverwood Gardens, Carpenterstown Road, Castleknock",Dublin 15,Dublin,365000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1446,01/04/2010,"25A Castleknock Drive, Laurel Lodge, Castleknock",Dublin 15,Dublin,480000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1468,01/04/2010,"9 Riverwood Crescent, Castleknock, Dublin 15",,Dublin,347000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1474,01/04/2010,"Appt 11, Woodbrook Square, Castleknock",Dublin 15,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1522,08/04/2010,"66 Annfield Drive, Annfield, Castleknock",Dublin 15,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1529,09/04/2010,"1-12 Chestnut Lodge, Farmleigh, Castleknock",Dublin 15,Dublin,2640000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1538,09/04/2010,"18  Bramley View, Castleknock",,Dublin,291000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1559,09/04/2010,"64 Pecks Lane, Castleknock",Dublin 15,Dublin,426000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1675,16/04/2010,"21 Castleknock Oaks, Castleknock, Dublin",,Dublin,530000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1692,16/04/2010,"64 Glenesky Square, Phoenix Park Race Court, Castleknock",,Dublin,237875.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,Castleknock,Dublin 15
1711,19/04/2010,"31 Luttrellstown Walk, Castleknock, Dublin 15",Dublin 15,Dublin,450000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1725,20/04/2010,"22 Farmleigh Park, Farmleigh Woods, Whites Road Castleknock",Dublin 15,Dublin,656387.66,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
1749,21/04/2010,"23 Riverwood Chase, Castleknock",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
1758,21/04/2010,"Apartment No. 57 Rosanule, Phoenix Park Racecourse, Castleknock",,Dublin,255000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1768,22/04/2010,"2 Farmleigh Court, Farmleigh Woods, Castleknock",,Dublin,660792.95,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
1884,29/04/2010,"1 Alder Lodge, Farmleigh Woods, White'S Road  Castleknock",,Dublin,355000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
1934,30/04/2010,"175 Roselawn Road, Castleknock",Dublin 15,Dublin,360000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2108,07/05/2010,"68 Park Drive Green, Castleknock",Dublin 15,Dublin,330000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2117,07/05/2010,"Apartment No. 45 Rosanule, Phoenix Park Racecourse, Castleknock",,Dublin,260000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
2183,13/05/2010,"13 Somerton, Castleknock Golf & County Club, Porterstown Road  Castleknock",Dublin 15,Dublin,212500.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
2196,13/05/2010,"4 Annfield Crescent, Castleknock, Dublin 15",,Dublin,197000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2241,14/05/2010,"7 Pheonix Park Ave, Pheonix Park Racecourse, Castleknock",Dublin 15,Dublin,400000.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,Castleknock,Dublin 15
2377,21/05/2010,"7 Luttrell Park Crescent, Castleknock, Dublin 15",,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2390,24/05/2010,"1 Maple Close, Castleknock, Dublin 15",Dublin 15,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2431,26/05/2010,"14 Park Avenue, Castleknock",Dublin 15,Dublin,650000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2436,26/05/2010,"30 Fernleigh Grove, Castleknock",Dublin 15,Dublin,205000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2519,28/05/2010,"45 Luttrellpark Crescent, Castleknock, Dublin 15",Dublin 15,Dublin,320000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2579,01/06/2010,"25 Woodbrook Court, Castleknock",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2736,10/06/2010,"1 Auburn Close, Castleknock, Dublin 15",,Dublin,437500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2905,16/06/2010,"Unit 16, Annfield Crescent, Castleknock",,Dublin,206000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2948,18/06/2010,"20 Warren Green, Castleknock, Dublin 15",Dublin 15,Dublin,490000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
2962,18/06/2010,"5 Luttrell Crescent, Castleknock, Dublin 15",,Dublin,275000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3102,25/06/2010,"19 Riverwood Chase, Castleknock, Dublin 15",,Dublin,327500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3126,25/06/2010,"47 Castleknock Park, Castleknock",,Dublin,717000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3128,25/06/2010,"6 Castleknock Rise, Castleknock",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3153,28/06/2010,"34 College Gate, Castleknock, Dublin 15",,Dublin,267000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3204,30/06/2010,"20 Castleknock Brook, Laurel Lodge, Castleknock",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3223,30/06/2010,"70 Rosanule, Phoenix Park Racecourse, Castleknock",Dublin 15,Dublin,229074.29,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
3316,02/07/2010,"6 Riverwood Gardens, Castleknock, Dublin 15",,Dublin,425000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3328,02/07/2010,"87 Roselawn Road, Castleknock, Dublin 15",Dublin 15,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3401,08/07/2010,"10 Luttrellstown Walk, Castleknock",Dublin 15,Dublin,273000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3438,09/07/2010,"19 Riverwood Grove, Castleknock",,Dublin,311000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3467,09/07/2010,"7 Bramley Way, Castleknock, Dublin 15",Dublin 15,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3480,10/07/2010,"3 Castleknock Walk, Castleknock, Dublin 15",,Dublin,315000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3524,14/07/2010,"1 Riverwood Grove, Carpenterstown Road, Castleknock",,Dublin,374000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3653,20/07/2010,"134 Delwood Close, Castleknock",Dublin 15,Dublin,395000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3688,21/07/2010,"75 Fernleigh Drive, Castleknock",Dublin 15,Dublin,268000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3751,23/07/2010,"6 Fernleigh Park, Castleknock, Dublin 15",,Dublin,258500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3841,28/07/2010,"43 Luttrell Park Crescent, Castleknock, Dublin",,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3866,29/07/2010,"35  Rosanule, Phoenix Park Racecourse, Castleknock",Dublin 15,Dublin,264317.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
3930,30/07/2010,"8  Castleknock Crescent, Laurel Lodge, Castleknock",,Dublin,275000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
3966,03/08/2010,"Apt 43 Rosanule, Phoenix Park Racecourse, Castleknock",,Dublin,228898.67,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
3988,04/08/2010,"Apt 20  Glenesky Square, Phoenix Park Racecourse, Castleknock",,Dublin,274000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
3996,05/08/2010,"20 Talbot Downs, Castleknock",,Dublin,490000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4042,06/08/2010,"3 Roselawn Crescent, Castleknock, Dublin 15",,Dublin,363000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4067,06/08/2010,"8 College Wood, Castleknock",Dublin 15,Dublin,480000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4093,09/08/2010,"6 Maple Lodge, Farmleigh Woods, Castleknock",Dublin 15,Dublin,301321.58,Yes,New Dwelling house /Apartment,less than 38 sq metres,Castleknock,Dublin 15
4140,11/08/2010,"98 Fernleigh Drive, Castleknock",Dublin 15,Dublin,203000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4146,11/08/2010,"The Garden House, Somerton, Castleknock",Dublin 15,Dublin,350000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4205,13/08/2010,"28 Luttrellstown Avenue, Castleknock",Dublin 15,Dublin,334000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4289,18/08/2010,"42 Rosanule, Phoenix Park Racecourse, Castleknock",,Dublin,263000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
4302,19/08/2010,"10 Farmleigh Avenue, Farmleigh Woods, Castleknock",Dublin 15,Dublin,907489.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
4322,20/08/2010,"10 Riverwood Dene, Castleknock, Dublin 15",Dublin 15,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4376,20/08/2010,"Apt 10  Rosehaven, Carpenterstown Road, Castleknock",,Dublin,275000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4428,25/08/2010,"16 Whites Gate, Whites Road, Castleknock",,Dublin,1035242.29,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
4450,26/08/2010,"13 Luttrellstown Lawn, Castleknock",,Dublin,410000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4458,26/08/2010,"20 Fernleigh Close, Castleknock",Dublin 15,Dublin,257500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4572,31/08/2010,"230 Delwood Grove, Castleknock, Dublin 15",,Dublin,419000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4585,31/08/2010,"Apt. 3 Willow Lodge, Farmleigh Woods, Castleknock",,Dublin,307000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
4597,01/09/2010,"27 Luttrellstown Dale, Castleknock, Dublin 15",,Dublin,513000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4605,01/09/2010,"5 Luttrellstown Close, Castleknock",Dublin 15,Dublin,360000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4674,03/09/2010,"55 Woodbrook Hall, Castleknock",Dublin 15,Dublin,170000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4717,07/09/2010,"19 White Gates, Castleknock",,Dublin,1130370.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
4747,09/09/2010,"12D Fernleigh Close, Castleknock, Dublin 15",Dublin 15,Dublin,165000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4767,09/09/2010,"Apartment 60 Collegefort, Castleknock, Dublin 15",,Dublin,300000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4863,14/09/2010,"11 Luttrellstown Oaks, Castleknock",Dublin 15,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4890,15/09/2010,"148 Georgian Village, Castleknock, Dublin 15",,Dublin,1500000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4907,15/09/2010,"Apartment 1  Beech Lodge, Farmleigh Woods, White'S Road  Castleknock",,Dublin,293000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4921,16/09/2010,"5 Chesterfield View, Castleknock",,Dublin,759940.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4958,17/09/2010,"47 Riverwood Gardens, Castleknock, Dublin 15",Dublin 15,Dublin,324000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
4992,20/09/2010,"40 Park Drive Crescent, Castleknock, Dublin 15",,Dublin,320000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5003,21/09/2010,"100D Fernleigh Drive, Castleknock",Dublin 15,Dublin,195000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5039,22/09/2010,"3  Hadleigh Court, Castleknock, Dublin 15",,Dublin,592500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5071,23/09/2010,"6 Pecks Lane, Castleknock",,Dublin,1283290.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5077,23/09/2010,"85 Delwood Drive, Castleknock, Dublin 15",Dublin 15,Dublin,432000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5107,24/09/2010,"40 Park View, Castleknock, Dublin 15",Dublin 15,Dublin,1055000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5137,27/09/2010,"10 Castleknock Glade, Castleknock, Dublin",,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5289,04/10/2010,"142 Delwood Close, Castleknock, Dublin 15",Dublin 15,Dublin,440000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5297,04/10/2010,"27 Fernleigh Drive, Castleknock",Dublin 15,Dublin,253000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5298,04/10/2010,"31 Warren Avenue, Castleknock, Dublin 15",,Dublin,297500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5335,06/10/2010,"25 Bramley View, Castleknock",,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5360,07/10/2010,"31 Ncastleknock Road, Castleknock",,Dublin,512500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5396,08/10/2010,"45 Roselawn Road, Castleknock, Dublin 15",Dublin 15,Dublin,370000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5553,15/10/2010,"36 Castleknock Crescent, Castleknock",,Dublin,293000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5558,15/10/2010,"5 Mulberry Park, Castleknock",Dublin 15,Dublin,358000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5560,15/10/2010,"53 Woodpark, Castleknock, Dublin 15",Dublin 15,Dublin,490000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5654,21/10/2010,"8 Deerpark Drive, Castleknock",,Dublin,1325000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5688,22/10/2010,"37 Annfield Crescent, Castleknock, Dublin 15",,Dublin,247500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5692,22/10/2010,"4 Alder Lodge, Farmleigh Woods, Whites Road  Castleknock",,Dublin,345000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
5694,22/10/2010,"4 Somerton, Porterstown Road, Castleknock",Dublin 15,Dublin,785903.08,Yes,New Dwelling house /Apartment,greater than 125 sq metres,Castleknock,Dublin 15
5697,22/10/2010,"5 Alder Lodge, Farmleigh Woods, White'S Road  Castleknock",Dublin 15,Dublin,286343.61,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
5785,28/10/2010,"59 College Gate, Castleknock, Dublin 15",Dublin 15,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5789,28/10/2010,"9 Maple Lodge, Farmleigh Woods, Castleknock",,Dublin,950000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5879,03/11/2010,"15 Maple Drive, Castleknock",Dublin 15,Dublin,300000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5886,03/11/2010,"60 Millrace Road, Phoenix Park Racecourse, Castleknock",,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5938,05/11/2010,"44 Castleknock Way, Castleknock, Dublin 15",,Dublin,450000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
5975,08/11/2010,"58 Park Drive Green, Castleknock",Dublin 15,Dublin,325000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6019,11/11/2010,"10 Castleknock Grange, Castleknock",Dublin 15,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6153,18/11/2010,"26F Fernleigh Drive, Castleknock",Dublin 15,Dublin,330000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6171,19/11/2010,"38 Annfield Drive, Castleknock, Dublin 15",,Dublin,217500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6191,22/11/2010,"20 Riverwood Gardens, Castleknock",,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6269,26/11/2010,"30 Woodbrook Park, Riverwood Road, Castleknock",,Dublin,220000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6273,26/11/2010,"36 Castlegrange Park, Latchford Castaheany, Castleknock",,Dublin,167356.82,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Castleknock,Dublin 15
6357,01/12/2010,"50 Woodbrook Court, Castleknock, Dublin 15",,Dublin,222500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6452,07/12/2010,"30 Fernleigh Drive, Carpenterstown, Castleknock",Dublin 15,Dublin,212500.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6482,08/12/2010,"65 Roselawn Road, Castleknock",Dublin 15,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6485,09/12/2010,"13  Riverwood Drive, Castleknock",,Dublin,300000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
6496,09/12/2010,"24  Riverwood Gardens, Castleknock",,Dublin,297000.0,No,Second-Hand Dwelling house /Apartment,,Castleknock,Dublin 15
