Unnamed: 0,date_of_sale,address,postal_code,county,price,vat_exclusive,property_description,property_size,town,area_code
904,02/03/2010,"10 Esker Meadow Court, Lucan",,Dublin,277000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
983,05/03/2010,"61 Dodsboro Cottages, Lucan",,Dublin,200000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1029,09/03/2010,"48 Mount Andrew Dale, Lucan",,Dublin,105000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1056,10/03/2010,"9 The Paddocks View, Adamstown, Lucan",,Dublin,180617.22,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
1060,11/03/2010,"24 Hillcrest Road, Newcastle Road, Lucan",,Dublin,224999.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1068,11/03/2010,"7 Colthurst Crescent, Lucan",,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1101,12/03/2010,"32 Kew Park Avenue, Lucan",,Dublin,318000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1110,12/03/2010,"7 Liffey Glen, Liffey Valley Park, Lucan",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1135,15/03/2010,"6 Fosters Lawn, Lucan",,Dublin,252000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1149,16/03/2010,"13 Castlegate Downs, Adamstown Castle, Lucan",,Dublin,196476.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
1153,16/03/2010,"20 Rosse Court Way, Balgaddy, Lucan",,Dublin,187000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1161,16/03/2010,"7 Foxborough Drive, Lucan",,Dublin,205000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1178,18/03/2010,"64 Liffey Drive, Liffey Valley Park, Lucan",,Dublin,303500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1238,23/03/2010,"16 Dodsboro Road, Lucan",,Dublin,220000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1285,25/03/2010,"5 Abbeydale Close, The Oaks, Lucan",,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1294,25/03/2010,"Apartment 7, Lana Na Pairc, Lucan",,Dublin,185000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1318,26/03/2010,"5 Woodscape, Finnstown Priory, Lucan",,Dublin,312000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1380,30/03/2010,"5 Elm Grove, Lucan",,Dublin,264000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1417,31/03/2010,"71 Abbeywood Ave, The Oaks, Lucan",,Dublin,325000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1418,31/03/2010,"76 Hillcrest Park, Lucan",,Dublin,122500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1497,07/04/2010,"62 Meadowview Grove, Lucan, Co. Dublin",,Dublin,216500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1511,08/04/2010,"1 Eskeer Meadow Court, Lucan",,Dublin,282000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1518,08/04/2010,"28 Weston Crescent, Lucan, Co. Dublin",,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1537,09/04/2010,"17 Chalet Gardens, Lucan",,Dublin,575000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1548,09/04/2010,"37D Fforster Square, Lucan",,Dublin,185000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
1562,09/04/2010,"8 The Drive, Grange Manor, Lucan",,Dublin,327000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1571,09/04/2010,"Unit 11, Fforster Square, Ballydowd Manor  Lucan",,Dublin,240000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
1586,12/04/2010,"No. 5 Weir View, Lucan, Co. Dublin",,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1587,13/04/2010,"12 Moy Glas Lawn, Lucan",,Dublin,275000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1591,13/04/2010,"18 Moyglas View, Griffen Valley, Lucan",,Dublin,261500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1646,15/04/2010,"222 Laraghcon, Lucan Village, Co. Dublin",,Dublin,418000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1647,15/04/2010,"222 Laraghcon, Lucan, Co. Dublin",,Dublin,418000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1688,16/04/2010,"5 Liffey Rise, Liffey Valley Park, Lucan",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1707,19/04/2010,"2 Willsbrook Gardens, Lucan",,Dublin,305000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1714,19/04/2010,"47D Fforster Square, Ballydowd Manor, Lucan  Co. Dublin",,Dublin,196355.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
1736,20/04/2010,"71 Foxborough Drive, Lucan",,Dublin,212000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1748,21/04/2010,"226 Arthur Griffith Park, Lucan",,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1779,22/04/2010,"59 Mount Andrew Rise, Lucan",,Dublin,170000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1864,28/04/2010,"13 Cannonbrook Park, Lucan",,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1866,28/04/2010,"15 Colthurst Road, Lucan",,Dublin,226000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1867,28/04/2010,"15 Woodview, Lucan, Co Dublin",,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1904,29/04/2010,"37 Adamstown Way, Adamstown Square, Lucan",,Dublin,193832.6,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
1936,30/04/2010,"2 Earlsfort Close, Lucan, .",,Dublin,220000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1945,30/04/2010,"26 Foxborough Road, Lucan",,Dublin,202000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1958,30/04/2010,"4 Griffeen Glen Lawn, Lucan",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1972,30/04/2010,"72 Fforster Lawn, Lucan, County Dublin",,Dublin,285000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1975,30/04/2010,"8 Fforester Close, Lucan",,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1976,30/04/2010,"8 Rossberry Court, Lucan, Co. Dublin",,Dublin,294000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
1999,04/05/2010,"10 Colthurst Road, Lucan",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2012,04/05/2010,"3 Foxborough Grove, Lucan",,Dublin,215000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2041,05/05/2010,"84 Elmbrook Crescent, Lucan",,Dublin,315000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2053,06/05/2010,"13 Finnspark, Finnstown Cloisters, Lucan",,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2059,06/05/2010,"17 Liffey Valley Park, Lucan, Co. Dublin",,Dublin,222000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2095,07/05/2010,"35 Rochfort Park, Lucan",,Dublin,275000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2101,07/05/2010,"52 St. Andrews Drive, Lucan",,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2129,10/05/2010,"204 Laraghcon, Lucan",,Dublin,505000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2148,11/05/2010,"16 Abbeywood Way, The Oaks, Lucan",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2192,13/05/2010,"29 Adamstown Way, Adamstown, Lucan",,Dublin,176167.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
2222,14/05/2010,"23 Hermitage Valley, Lucan",,Dublin,350000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2275,18/05/2010,"15 Weston Avenue, Lucan",,Dublin,342000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2281,18/05/2010,"35 Cherbury Park Road, Lucan",,Dublin,175000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2317,20/05/2010,"24 Woodberry, Finnstown Prior, Lucan",,Dublin,258000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2321,20/05/2010,"33 Abbeydale Crescent, Lucan",,Dublin,302000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2337,21/05/2010,"10 Griffeen Glen Court, Lucan",,Dublin,264000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2344,21/05/2010,"15  Griffeen Glen Vale, Brookwood  Griffeen Valley, Lucan",,Dublin,253000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2347,21/05/2010,"17 Willsbrook Avenue, Lucan, Co. Dublin",,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2349,21/05/2010,"18 Rockfield, Finnstown Abbey, Lucan",,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2378,21/05/2010,"7 Moy Glas Crescent, Lucan",,Dublin,305000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2391,24/05/2010,"10A Fforster Square, Ballydowd Manor, Lucan",,Dublin,248000.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,Lucan,Co. Dublin
2409,25/05/2010,"11 Esker Lodge, Lucan",,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2425,25/05/2010,"92 Earlsfort Road, Lucan, Co.Dublin",,Dublin,315000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2445,26/05/2010,"8 Liffey Close, Liffey Valley Park, Lucan",,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2485,27/05/2010,"Ardeevin, 67 Lucan Road, Chapelizod",,Dublin,636100.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2492,28/05/2010,"12 Esker Meadow View, Lucan",,Dublin,330000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2538,28/05/2010,"9 Mount Andrew Crescent, Lucan",,Dublin,237000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2580,01/06/2010,"25Earlsfort Road, Lucan, Dublin",,Dublin,272500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2586,01/06/2010,"47 Earlsfort Rise, Lucan",,Dublin,187500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2605,02/06/2010,"23 Cherbury Park Avenue, Lucan",,Dublin,205000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2606,02/06/2010,"41 Mount Andrew Rise, Mount Andrew, Lucan",,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2608,02/06/2010,"63 Weston Way, Lucan",,Dublin,312500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2659,04/06/2010,"30 Rochfort Close, Lucan, County Dublin",,Dublin,246000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2683,04/06/2010,"Tandy'S Lane, Dodsboro, Lucan",,Dublin,155000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2687,08/06/2010,"12 Hayden'S Park Drive, Lucan, Co. Dublin",,Dublin,316000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2691,08/06/2010,"16 Colthurst Close, Lucan",,Dublin,241000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2723,09/06/2010,"35 Fforster Square, Ballydowd Manor, Lucan",,Dublin,197357.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
2743,10/06/2010,"2 Ffoster Way, Ballydowd Manor, Lucan",,Dublin,262500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2779,11/06/2010,"2  Castle Riada Avenue, Lucan, County Dublin",,Dublin,268000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2797,11/06/2010,"4 Colthurst Mews, Lucan",,Dublin,222000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2841,15/06/2010,"1 Foxborough Green, Lucan",,Dublin,199000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2844,15/06/2010,"12 St. Andrew'S Wood, The Fairways, Lucan",,Dublin,330000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2884,16/06/2010,"268 Arthur Griffith Park, Lucan",,Dublin,188000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2908,17/06/2010,"15 Griffeen Glen Close, Lucan",,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2916,17/06/2010,"24 Griffeen Glen Boulevard, Lucan",,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
2945,18/06/2010,"17 The Avenue, Grange Manor, Lucan",,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3032,22/06/2010,"4 Foxborough Road, Lucan",,Dublin,160000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3049,23/06/2010,"29 Liffey Court, Liffey Valley Park, Lucan",,Dublin,213500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3095,25/06/2010,"114 Earlsfort Road, Lucan",,Dublin,240000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3098,25/06/2010,"17 Haydens Park Dale, Lucan, Co. Dublin",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3111,25/06/2010,"27 Cherbury Park Avenue, Lucan, County Dublin",,Dublin,225000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3132,25/06/2010,"67 Fforster Park, Ballydowd Manor, Lucan",,Dublin,253000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3179,29/06/2010,"34 Abbeywood Avenue, Lucan",,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3187,29/06/2010,"7 Griffeen Glen Grove, Lucan",,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3201,30/06/2010,"2 Ballyowen Grove, Lucan",,Dublin,290000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3216,30/06/2010,"42 Greenpark Road, Hillcrest, Lucan",,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3275,02/07/2010,"10 Oldbridge Court, Lucan",,Dublin,269000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3308,02/07/2010,"46D Fforster Square, Ballydowd Manor, Lucan",,Dublin,211000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
3320,02/07/2010,"67 Castle Riada Grove, Lucan",,Dublin,207000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3326,02/07/2010,"8 Foxborough Road, Lucan",,Dublin,186000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3366,06/07/2010,"34 Liffey Park, Lucan",,Dublin,207000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3409,08/07/2010,"24 Rochfort Avenue, Lucan, Co. Dublin",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3415,08/07/2010,"49 Griffeen Glen Drive, Lucan, Lucan",,Dublin,256000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3419,08/07/2010,"8 Griffeen Glen Park, Griffeen Valley, Lucan",,Dublin,331000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3463,09/07/2010,"6 Eskerwoods Grove, Lucan, County Dublin",,Dublin,247500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3475,09/07/2010,"8A Fforster Lawn, Lucan",,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3579,15/07/2010,"Apt 39, Block D, Fforster Square  Lucan",,Dublin,185903.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
3614,16/07/2010,"60 Castle Riada Grove, Lucan",,Dublin,205000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3696,22/07/2010,"2 Rosse Court Green, Ballgaddy, Lucan",,Dublin,138000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3727,23/07/2010,"21 Larkfield Grove, Lucan, Co. Dublin",,Dublin,243000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3737,23/07/2010,"35 Earlsfort Park, Lucan",,Dublin,263000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3779,26/07/2010,"16 Cannonbrook Court, Lucan",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3793,26/07/2010,"97 Castlegate Way, Adamstown, Lucan",,Dublin,210265.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,Lucan,Co. Dublin
3868,29/07/2010,"5 Millbank, Lucan",,Dublin,174000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3897,30/07/2010,"25 Foxborough Walk, Lucan, Co.Dublin",,Dublin,210000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3905,30/07/2010,"34 Foxford Court, Lucan",,Dublin,149000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
3956,03/08/2010,"32 Esker Lodge, Lucan, County Dublin",,Dublin,420000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4003,05/08/2010,"39 Cannonbrook Park, Lucan",,Dublin,235000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4007,05/08/2010,"42D Fforster Square, Ballydowd Manor, Lucan",,Dublin,182000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
4046,06/08/2010,"35  Foxborough Avenue, Lucan",,Dublin,212500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4060,06/08/2010,"56 The Paddocks, Adamstown, Lucan",,Dublin,240000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Lucan,Co. Dublin
4066,06/08/2010,"8 Ballyowen View, Lucan",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4108,10/08/2010,"39 Castle Riada Grove, Lucan",,Dublin,262500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4111,10/08/2010,"50 Foxford Court, Ballyowen Lane, Lucan",,Dublin,149000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4124,11/08/2010,"16 Mount Andrew Crescent, Lucan",,Dublin,206000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4151,12/08/2010,"14 Esker Lodge, Lucan",,Dublin,375000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4166,12/08/2010,"32 Rochfort Park, Lucan",,Dublin,265000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4181,12/08/2010,"8 Haydens Park Green, Lucan",,Dublin,337000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4182,12/08/2010,"8 Liffey Downs, Liffey Valley Park, Lucan",,Dublin,222500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4202,13/08/2010,"21 Moy Glas Avenue, Lucan",,Dublin,276000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4261,17/08/2010,"2 Mount Andrew Dale, Lucan",,Dublin,345000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4266,17/08/2010,"5 The Old Rectory, Lucan",,Dublin,262000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4338,20/08/2010,"20 Westbury Avenue, Lucan",,Dublin,325000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4341,20/08/2010,"24 Foxford Court, Ballyowen Lane, Lucan",,Dublin,150000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4365,20/08/2010,"69 Castle Riada Avenue, Lucan",,Dublin,235000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4391,23/08/2010,"26 Woodview, Lucan",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4394,23/08/2010,"34 Griffeen Glen Chase, Lucan",,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4398,23/08/2010,"8 Hermitage Gardens, Lucan",,Dublin,249000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4431,25/08/2010,"22 Abbeywood Court, Lucan, County Dublin",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4435,25/08/2010,"4  Weston Way, Lucan",,Dublin,407500.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4492,27/08/2010,"31 Bewley Grove, Lucan",,Dublin,378000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4500,27/08/2010,"5 Mount Bellew Rise, Lucan",,Dublin,252000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
4532,30/08/2010,"23 The Old Forge, Lucan",,Dublin,335000.0,No,Second-Hand Dwelling house /Apartment,,Lucan,Co. Dublin
